id;source;source_id;target;target_id;design;offdesign;design_path;local_design;local_offdesign;label;m;m_unit;m_unit_set;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p_unit_set;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h_unit_set;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T_unit_set;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x_unit_set;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v_unit_set;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp_unit_set;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;H2O;H2O0;H2O_set;NH3;NH30;NH3_set;balance
0x000001F92EDA2D88;system return;out1;condenser;in2;[];[];nan;False;False;system return:out1_condenser:in2;3.41370859771757;kg / s;False;3.41370859771757;False;nan;nan;nan;False;10.0;bar;False;10.0;True;nan;nan;nan;False;189.30032512782418;kJ / kg;False;189.30032512782418;False;nan;nan;nan;False;45.00000000005679;C;False;45.00000000005679;True;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.00344608312665475;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;0;0;True;False
0x000001F92EDDDBC8;condenser;out2;system feed;in1;[];[];nan;False;False;condenser:out2_system feed:in1;3.41370859771757;kg / s;False;3.41370859771757;False;nan;nan;nan;False;9.975002081536525;bar;False;9.975002081536525;False;nan;nan;nan;False;335.76859729795126;kJ / kg;False;335.76859729795126;False;nan;nan;nan;False;80.00000000000472;C;False;80.00000000000472;True;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.00351135283604517;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;False
0x000001F92EDDD248;cycle closer;out1;condenser;in1;[];[];nan;False;False;cycle closer:out1_condenser:in1;0.37392895484148636;kg / s;False;0.37392895484148636;False;nan;nan;nan;False;43.15945247079459;bar;False;43.15945247079459;False;nan;nan;nan;False;2060.185636311221;kJ / kg;False;2060.185636311221;False;nan;nan;nan;False;215.31556534527186;C;False;215.31556534527186;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.019140962412770874;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;True;1;1;True;False
0x000001F92EDDD488;condenser;out1;valve;in1;[];[];nan;False;False;condenser:out1_valve:in1;0.37392895484148636;kg / s;False;0.37392895484148636;False;nan;nan;nan;False;42.72785794608664;bar;False;42.72785794608664;False;nan;nan;nan;False;723.0332346953666;kJ / kg;False;723.0332346953666;False;nan;nan;nan;False;76.4384064524595;C;False;76.4384064524595;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0007270707330246637;m3 / s;False;nan;False;nan;nan;nan;False;-5.0;C;False;-5.0;True;nan;nan;nan;False;nan;False;0;0;False;1;1;False;False
0x000001F92EDDDFC8;valve;out1;drum;in1;[];[];nan;False;False;valve:out1_drum:in1;0.37392895484148636;kg / s;False;0.37392895484148636;False;nan;nan;nan;False;6.867673219034655;bar;False;6.867673219034655;False;nan;nan;nan;False;723.0332346953666;kJ / kg;False;723.0332346953666;False;nan;nan;nan;False;13.234993995406171;C;False;13.234993995406171;False;nan;nan;nan;False;0.262218924460034;-;False;nan;False;nan;nan;nan;False;0.01856581253112214;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;1;1;False;False
0x000001F92EDDDA08;drum;out1;evaporator reciculation pump;in1;[];[];nan;False;False;drum:out1_evaporator reciculation pump:in1;1.4957158193659454;kg / s;False;1.4957158193659454;False;nan;nan;nan;False;6.867673219034655;bar;False;6.867673219034655;False;nan;nan;nan;False;404.9196020940089;kJ / kg;False;404.9196020940089;False;nan;nan;nan;False;13.234993995406114;C;False;13.234993995406114;False;nan;nan;nan;False;-8.80421503942818e-17;-;False;nan;False;nan;nan;nan;False;0.002412341051759507;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;1;1;False;False
0x000001F92EDF2988;evaporator reciculation pump;out1;evaporator;in2;[];[];nan;False;False;evaporator reciculation pump:out1_evaporator:in2;1.4957158193659454;kg / s;False;1.4957158193659454;False;0x000001F92EDDDFC8;4.0;0.0;True;6.937043655590558;bar;False;6.937043655590558;False;nan;nan;nan;False;404.9373783685474;kJ / kg;False;404.9373783685474;False;nan;nan;nan;False;13.237995591036224;C;False;13.237995591036224;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0024123358653414285;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;1;1;False;False
0x000001F92EDF2748;evaporator;out2;drum;in2;[];[];nan;False;False;evaporator:out2_drum:in2;1.4957158193659454;kg / s;False;1.4957158193659454;False;nan;nan;nan;False;6.867673219034655;bar;False;6.867673219034655;False;nan;nan;nan;False;628.6813104526353;kJ / kg;False;628.6813104526353;False;nan;nan;nan;False;13.234993995406114;C;False;13.234993995406114;False;nan;nan;nan;False;0.18444526888499144;-;False;nan;False;nan;nan;nan;False;0.05295240131186658;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;1;1;False;False
0x000001F92EDF2F88;drum;out2;superheater;in2;[];[];nan;False;False;drum:out2_superheater:in2;0.37392895484148636;kg / s;False;0.37392895484148636;False;nan;nan;nan;False;6.867673219034655;bar;False;6.867673219034655;False;nan;nan;nan;False;1618.0800681298722;kJ / kg;False;1618.0800681298722;False;nan;nan;nan;False;13.234993995406114;C;False;13.234993995406114;False;nan;nan;nan;False;1.0;-;False;nan;False;nan;nan;nan;False;0.0691058727912292;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;1;1;False;False
0x000001F92EDF2D08;storage return;out1;superheater;in1;[];[];nan;False;False;storage return:out1_superheater:in1;8.263265358967537;kg / s;False;8.263265358967537;False;nan;nan;nan;False;5.0;bar;False;5.0;True;nan;nan;nan;False;105.28924239483682;kJ / kg;False;105.28924239483682;False;nan;nan;nan;False;25.000000000020577;C;False;25.000000000020577;True;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.008286239675588251;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;0;0;True;False
