time,Q_target,Q_actual,Q_sto,P_plant,ti_plant,T_ff_sys,T_rf_sys,T_ff_sto,T_rf_sto,v_sto,pp_err
2050-08-09 23:00:00,-410473.0,410473.0000000001,383606.64843841514,345299.5217478676,0,72.53,56.96,60.18782433230473,72.66341307850001,0.007468857598785695,False
2050-08-10 23:00:00,-218919.0,218919.00000000006,205413.74163392137,771416.8728302163,0,73.07,57.26,60.40784727298609,71.15726270320005,0.004638909826731808,False
2050-08-11 23:00:00,-437838.0,437838.0000000001,400033.61400000605,109077.7978636605,0,73.3,57.1,56.49712557684995,68.70345654580001,0.00794819190896284,False
2050-08-12 23:00:00,2000000.0,1999999.9999999746,1999999.9999999746,0,0,74.18,57.5,71.1800000000053,40.07160115160002,0.01572395648333411,False
2050-08-13 23:00:00,2025000.0,2024999.999999986,2024999.999999986,0,0,73.4,56.45,70.40000000000009,30.248128961900022,0.01233870541602933,False
2050-08-14 23:00:00,1500000.0,1499999.9999999949,1499999.9999999949,0,0,72.13,57.11,69.13000000000159,25.341686746100038,0.008373400858558278,False
2050-08-15 23:00:00,0.0,0,0,0,0,72.65,57.22,0,0,0,False
2050-08-16 23:00:00,1500000.0,1499999.9999999932,1499999.9999999932,0,0,73.41,57.77,70.41000000000662,22.04478564690004,0.007588154596655758,False
2050-08-17 23:00:00,1525000.0,1524999.9999999972,1524999.9999999972,0,0,71.98,57.28,68.97999999999695,19.711626581100006,0.007566412088071736,False
2050-08-18 23:00:00,1500000.0,1499999.9999999974,1499999.9999999974,0,0,73.17,57.83,70.17000000000729,18.110819606000007,0.007047555704845933,False
2050-08-19 23:00:00,0.0,0,0,0,0,72.92,58.23,0,0,0,False
2050-08-20 23:00:00,0.0,0,0,0,0,74.84,59.24,0,0,0,False
2050-08-21 23:00:00,0.0,0,0,0,0,76.37,59.92,0,0,0,False
2050-08-22 23:00:00,0.0,0,0,0,0,75.05,58.44,0,0,0,False
2050-08-23 23:00:00,0.0,0,0,0,0,74.89,59.48,0,0,0,False
2050-08-24 23:00:00,1400000.0,1399999.9999999986,1399999.9999999986,0,0,73.71,58.55,70.71000000000055,16.97067593280002,0.006373790410786386,False
2050-08-25 23:00:00,5750000.0,5749999.999999992,5749999.999999992,0,0,72.32,57.08,69.3200000000001,14.959972294700037,0.02585652769397406,False
2050-08-26 23:00:00,1110064.0,1110063.9999999988,1110063.9999999988,0,0,73.13,57.94,70.12999999999732,14.67033994570005,0.004895271460498577,False
2050-08-27 23:00:00,1700000.0,1699999.9999999984,1699999.9999999984,0,0,74.55,57.65,71.55000000000018,14.328973898900017,0.007271452352106502,False
2050-08-28 23:00:00,1397973.0,1397972.9999999986,1397972.9999999986,0,0,75.33,57.98,72.32999999999623,14.111484326799996,0.005879765689059621,False
2050-08-29 23:00:00,5700000.0,5699999.999999991,5699999.999999991,0,0,75.08,57.91,72.07999999999248,13.621162308300029,0.023871881809004267,False
2050-08-30 23:00:00,3775000.0,3774999.9999999977,3774999.9999999977,0,0,76.74,58.84,73.74000000000399,13.42986878610003,0.01533878290999293,False
2050-08-31 23:00:00,2475000.0,2474999.999999999,2474999.999999999,0,0,76.28,59.18,73.27999999999423,13.343492684000012,0.010116622816644258,False
2050-09-01 23:00:00,8200000.0,8199999.999999981,8199999.999999981,0,0,75.41,58.09,72.4099999999982,13.180593894900028,0.03390151152273241,False
2050-09-02 23:00:00,8600000.0,8599999.999999985,8599999.999999985,0,0,75.06,57.91,72.0599999999979,13.100493747200005,0.035710941581612254,False
2050-09-03 23:00:00,5775000.0,5774999.999999991,5774999.999999991,0,0,76.83,58.52,73.83000000000709,13.074073523000038,0.02329434766159597,False
2050-09-04 23:00:00,3750000.0,3749999.999999999,3749999.999999999,0,0,77.44,58.81,74.44000000000165,13.066437008400044,0.014980998081818787,False
2050-09-05 23:00:00,3800000.0,3799999.9999999995,3799999.9999999995,0,0,77.0,58.9,73.99999999999756,13.059284076900042,0.015284624831173642,False
2050-09-06 23:00:00,140541.0,0,0,0,0,76.13,58.49,0,13.074952498000016,0,False
2050-09-07 23:00:00,-1129392.0,1129392.0,1017862.5252764631,150956.2531004712,0,74.6,57.15,56.93598727977934,73.22248172710005,0.015156174073300114,False
2050-09-08 23:00:00,-89189.0,89189.00000000001,84501.11534521115,400857.62056115904,0,74.83,56.92,63.561966062770864,72.99545683130003,0.00217901962907613,False
2050-09-09 23:00:00,4350000.0,4349999.999999985,4349999.999999985,0,0,74.95,57.34,71.94999999999794,30.372127522500023,0.025608541399898602,False
2050-09-10 23:00:00,3675000.0,3674999.9999999865,3674999.9999999865,0,0,73.69,57.73,70.68999999999255,21.521021977600014,0.018284555529822426,False
2050-09-11 23:00:00,550000.0,549999.9999999998,549999.9999999998,0,0,75.51,58.63,72.5099999999992,20.46203412050005,0.0025883439899705967,False
2050-09-12 23:00:00,575000.0,574999.9999999997,574999.9999999997,0,0,75.49,58.38,72.48999999999603,19.530420575600033,0.0026590284165478486,False
2050-09-13 23:00:00,-2232770.0,1856884.5122350156,1626587.074124433,254554.60310364113,0,73.76,57.08,53.10827803442561,70.70025157340001,0.022387466861669616,False
2050-09-14 23:00:00,-603716.0,603716.0000000002,552202.2717764089,116873.43952272767,0,72.27,55.45,56.71625976618037,70.0293921201,0.010058114275899414,False
2050-09-15 23:00:00,1523986.0,1523985.9999999837,1523985.9999999837,0,0,70.89,54.42,67.88999999999277,43.06304728480001,0.014983617085190514,False
2050-09-16 23:00:00,7525000.0,7524999.999999952,7524999.999999952,0,0,72.23,54.54,69.23000000000246,26.20278084420005,0.04276273368393065,False
2050-09-17 23:00:00,240541.0,0,0,0,0,72.98,55.7,0,26.210113762310357,0,True
2050-09-18 23:00:00,1540541.0,1540540.9999999984,1540540.9999999984,0,0,71.95,55.47,68.95000000000385,23.545618396700036,0.008293171764369566,False
2050-09-19 23:00:00,9000000.0,0,0,0,0,71.37,54.8,0,23.545618396702764,0,True
2050-09-20 23:00:00,8500000.0,0,0,0,0,70.65,53.38,0,23.54561839669219,0,True
2050-09-21 23:00:00,7000000.0,6999999.999999971,6999999.999999971,0,0,71.43,52.99,68.43000000000376,18.26131953790002,0.03409512410541831,False
2050-09-22 23:00:00,5616892.0,5616891.999999983,5616891.999999983,0,0,71.6,52.95,68.59999999999911,16.03970880090003,0.02611591259114802,False
2050-09-23 23:00:00,8500000.0,0,0,0,0,70.72,52.86,0,16.04108126632036,0,True
2050-09-24 23:00:00,8000000.0,7999999.999999971,7999999.999999971,0,0,71.59,52.65,68.58999999999833,14.548055910599999,0.036174583924921296,False
2050-09-25 23:00:00,7616892.0,7616891.999999987,7616891.999999987,0,0,70.75,52.32,67.75000000000654,13.819656582200025,0.034493442036598966,False
2050-09-26 23:00:00,9500000.0,0,0,0,0,68.58,51.35,0,13.814292797905296,0,True
2050-09-27 23:00:00,11000000.0,0,0,0,0,69.48,51.28,0,39.99999999999528,0,True
2050-09-28 23:00:00,9500000.0,0,0,0,0,69.52,50.88,0,39.99999999999528,0,True
2050-09-29 23:00:00,8116892.0,0,0,0,0,69.39,50.97,0,39.99999999999994,0,True
2050-09-30 23:00:00,9500000.0,0,0,0,0,70.23,51.77,0,40.00000000000779,0,True
2050-10-01 23:00:00,8500000.0,0,0,0,0,70.33,52.13,0,40.00000000000779,0,True
2050-10-02 23:00:00,8000000.0,0,0,0,0,69.6,51.92,0,39.99999999999994,0,True
2050-10-03 23:00:00,2850676.0,2850675.9999999967,2850675.9999999967,0,0,69.03,51.84,66.02999999999787,13.715181869000048,0.013297070490378484,False
2050-10-04 23:00:00,-2456947.0,1894640.4137151926,1664924.356703064,254002.6787206863,0,69.66,51.85,50.1331970797948,66.2472600538,0.02499160678656734,False
2050-10-05 23:00:00,-3064865.0,1898502.9524477394,1653481.6938851855,268708.0325588816,0,71.1,51.99,49.264449185671026,65.30331818860003,0.02492865166704903,False
2050-10-06 23:00:00,-5089865.0,1904068.2872447409,1632105.856986594,294791.7306698961,0,73.8,52.01,47.851533717028985,63.81615174530003,0.02470809368489666,False
2050-10-07 23:00:00,-3831081.0,1917699.2845567751,1636634.3777337305,303645.10250024305,0,72.92,52.41,46.4660047342075,61.9835327431,0.025478059846123537,False
2050-10-08 23:00:00,-1532432.0,1532432.0000000005,1311109.5780277369,246019.54962527333,0,74.5,52.82,45.54945606280131,60.28114172000005,0.021494268834102232,False
2050-10-09 23:00:00,-1368243.0,1368243.0000000002,1170047.8190063385,224259.67882437815,0,73.35,52.44,44.577597560275706,58.62175453110001,0.020114740469449163,False
2050-10-10 23:00:00,-3557432.0,1954253.1647719787,1621429.0006722445,353414.26876276836,0,74.24,52.47,41.92326366979614,56.49905343900002,0.02683073183969065,False
2050-10-11 23:00:00,-5698353.0,1965539.8984186344,1599190.1380521066,385189.4122488282,0,76.75,52.82,40.01260747852166,54.4405810083,0.026717243882530488,False
2050-10-12 23:00:00,1758784.0,1758783.9999999974,1758783.9999999974,0,0,74.05,52.23,71.04999999999978,41.11933736650002,0.0143702185324477,False
2050-10-13 23:00:00,5600000.0,5599999.999999993,5599999.999999993,0,0,75.6,52.65,72.60000000000747,40.83043911430002,0.04316157669633745,False
2050-10-14 23:00:00,7550000.0,0,0,0,0,74.62,52.6,0,40.83439932691334,0,True
2050-10-15 23:00:00,2532432.0,2532431.999999993,2532431.999999993,0,0,74.7,52.39,71.69999999999862,39.893696604900015,0.01948388416482112,False
2050-10-16 23:00:00,-390541.0,390541.0000000001,355830.02733709,104969.08926170254,0,77.08,52.62,58.678352094557,70.85229047920001,0.007095204347857335,False
2050-10-17 23:00:00,3306081.0,3306080.9999999856,3306080.9999999856,0,0,74.83,52.23,71.83000000000408,41.718356846000006,0.026877236065043345,False
2050-10-18 23:00:00,-2079730.0,1872383.8506816432,1635181.0102355173,261047.27942300218,0,73.82,52.04,51.6267970287297,68.63159132500004,0.023266157416929868,False
2050-10-19 23:00:00,9000000.0,0,0,0,0,69.11,51.37,0,41.72832264730016,0,True
2050-10-20 23:00:00,10500000.0,0,0,0,0,70.08,52.22,0,39.99999999999528,0,True
2050-10-21 23:00:00,10000000.0,0,0,0,0,72.96,53.6,0,39.99999999999528,0,True
2050-10-22 23:00:00,3616892.0,3616891.9999999832,3616891.9999999832,0,0,71.13,51.95,68.13000000000267,41.232808230000046,0.03284016599453007,False
2050-10-23 23:00:00,-1532432.0,1532432.000000001,1365566.7640213422,195995.6885817467,0,69.89,51.17,50.531670551261925,65.99841757730002,0.02135864523850409,False
2050-10-24 23:00:00,-2639759.0,1913083.6055479373,1638861.0775976456,296995.81971648295,0,72.81,51.98,47.06576637569708,62.707179392100045,0.025309514955527853,False
2050-10-25 23:00:00,-2243919.0,1933855.0536290056,1619899.7030562246,335367.2470581773,0,74.78,52.47,44.09479589750782,59.2336256131,0.02582150798210361,False
2050-10-26 23:00:00,4858784.0,4858783.999999977,4858783.999999977,0,0,72.38,52.15,69.38000000000244,42.04950178630003,0.04345573363581151,False
2050-10-27 23:00:00,1575000.0,1574999.9999999972,1574999.9999999972,0,0,72.29,52.73,69.29000000000337,40.811237865700036,0.013515288387685398,False
2050-10-28 23:00:00,125000.0,0,0,0,0,75.7,52.95,0,40.60495138330003,0,False
2050-10-29 23:00:00,25000.0,0,0,0,0,78.18,53.61,40.60495138330003,40.60495138330003,0,False
2050-10-30 23:00:00,500000.0,499999.99999999936,499999.99999999936,0,0,79.6,53.25,76.59999999999923,40.28885234040001,0.003378606010795654,False
2050-10-31 23:00:00,525000.0,524999.9999999993,524999.9999999993,0,0,80.34,52.97,77.33999999999884,39.85005569780003,0.003437130822592939,False
2050-11-01 23:00:00,500000.0,499999.9999999992,499999.9999999992,0,0,80.1,53.15,77.10000000000406,39.41497101660002,0.003256140894887961,False
2050-11-02 23:00:00,0.0,0,0,0,0,79.73,52.83,0,0,0,False
2050-11-03 23:00:00,0.0,0,0,0,0,77.6,52.5,0,0,0,False
2050-11-04 23:00:00,25000.0,0,0,0,0,79.56,52.46,39.41497101660002,39.41497101660002,0,False
2050-11-05 23:00:00,1500000.0,1499999.9999999984,1499999.9999999984,0,0,78.96,52.76,75.96000000000816,37.95613411880004,0.009680310974916643,False
2050-11-06 23:00:00,525000.0,524999.9999999993,524999.9999999993,0,0,78.35,52.48,75.35000000000554,37.46681056380004,0.0033984807486641265,False
2050-11-07 23:00:00,500000.0,499999.99999999924,499999.99999999924,0,0,76.98,53.02,73.98000000000525,36.987877204400036,0.0033115567678554344,False
2050-11-08 23:00:00,525000.0,524999.9999999994,524999.9999999994,0,0,73.47,51.29,70.4700000000031,36.45163823410002,0.0037736715500982687,False
2050-11-09 23:00:00,1000000.0,999999.9999999993,999999.9999999993,0,0,75.15,51.74,72.14999999999839,35.560484036100036,0.0066902443974512504,False
2050-11-10 23:00:00,1525000.0,1524999.9999999972,1524999.9999999972,0,0,77.45,52.19,74.45000000000039,34.3775524344,0.009328624116254998,False
2050-11-11 23:00:00,733784.0,733783.9999999991,733783.9999999991,0,0,76.4,52.47,73.40000000000026,33.7860344682,0.004538080105168194,False
2050-11-12 23:00:00,1575000.0,1574999.9999999984,1574999.9999999984,0,0,74.73,52.23,71.72999999999888,32.608113205600034,0.009853194917708946,False
2050-11-13 23:00:00,500000.0,499999.99999999953,499999.99999999953,0,0,77.76,52.58,74.7600000000021,32.237991703900036,0.002883009085553617,False
2050-11-14 23:00:00,500000.0,499999.9999999995,499999.9999999995,0,0,79.7,52.71,76.70000000000272,31.886756600599995,0.0027384231388369847,False
2050-11-15 23:00:00,1525000.0,1524999.9999999986,1524999.9999999986,0,0,74.65,51.24,71.6500000000072,30.86024737040003,0.0091501824042117,False
2050-11-16 23:00:00,500000.0,499999.9999999993,499999.9999999993,0,0,70.94,50.33,67.93999999999579,30.477811814200038,0.0032604641216495197,False
2050-11-17 23:00:00,1000000.0,999999.9999999988,999999.9999999988,0,0,79.07,51.65,76.06999999999505,29.89268051610003,0.005313623631978956,False
2050-11-18 23:00:00,25000.0,0,0,0,0,82.26,52.92,29.89268051610003,29.89268051610003,0,False
2050-11-19 23:00:00,0.0,0,0,0,0,78.78,52.37,0,0,0,False
2050-11-20 23:00:00,500000.0,499999.9999999998,499999.9999999998,0,0,80.75,52.86,77.74999999999864,29.52388472580003,0.0025464456054739163,False
2050-11-21 23:00:00,525000.0,524999.9999999995,524999.9999999995,0,0,77.88,52.27,74.87999999999937,29.199677218700003,0.0028180782210407607,False
2050-11-22 23:00:00,0.0,0,0,0,0,80.54,52.51,0,0,0,False
2050-11-23 23:00:00,25000.0,0,0,0,0,77.05,52.28,29.199677218700003,29.199677218700003,0,False
2050-11-24 23:00:00,25000.0,0,0,0,0,79.43,52.4,29.199677218700003,29.199677218700003,0,False
2050-11-25 23:00:00,-1507432.0,1507432.0,1300257.683385972,232369.4980388963,0,81.52,52.75,52.35136191522099,69.46771872100004,0.018389913918725992,False
2050-11-26 23:00:00,-9194595.0,1888048.5473411286,1582395.2369293703,327380.56477870914,0,79.99,52.83,47.81969637916876,64.52129803630004,0.022885692836694848,False
2050-11-27 23:00:00,-6049825.0,1926629.3082289035,1613450.2310588467,334622.6504075448,0,75.9,51.66,44.66843200540211,60.0441747305,0.025322173125804454,False
2050-11-28 23:00:00,-1532432.0,1532432.0000000005,1275018.4925469358,280721.5666424683,0,77.81,52.37,42.368816361397876,56.698602329400046,0.02146414284499505,False
2050-11-29 23:00:00,0.0,0,0,0,0,79.51,52.47,0,0,0,False
2050-11-30 23:00:00,0.0,0,0,0,0,76.32,52.3,0,0,0,False
2050-12-01 23:00:00,0.0,0,0,0,0,82.7,53.52,0,0,0,False
2050-12-02 23:00:00,0.0,0,0,0,0,86.38,53.58,0,0,0,False
2050-12-03 23:00:00,-3656081.0,1963453.8428077826,1506161.8582059504,471007.23357555957,0,87.36,54.7,37.23154401368498,52.33621657750001,0.02401064921685615,False
2050-12-04 23:00:00,-5921989.0,1982228.8802122537,1488330.1001084016,506535.96320121945,0,88.98,54.98,34.82464865091197,49.6231191201,0.024201792833216645,False
2050-12-05 23:00:00,-7771112.0,2006208.0282551106,1507278.6792886993,511459.43970464123,0,86.6,54.13,33.11386197981278,47.245435907800015,0.02565362211738526,False
2050-12-06 23:00:00,-2239610.0,2012781.6813397335,1455032.744824204,571152.8331698715,0,91.95,55.74,30.922101690128727,45.313420837900026,0.0243021268146878,False
2050-12-07 23:00:00,-4331039.0,2029319.532205183,1461161.0485369058,582031.0495081169,0,91.0,55.83,29.596299483787504,43.60123220410003,0.025067963291147462,False
2050-12-08 23:00:00,-5082539.0,2042497.7337130173,1458196.8751770672,599057.1852065815,0,91.12,55.6,28.324079874312815,42.09355607230003,0.025435407461924728,False
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
