label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;P;P_set;P_var;eta_s;eta_s_set;eta_s_var;pr;pr_set;pr_var;igva;igva_set;igva_var;char_map;char_map_set;char_map_param;eta_s_char;eta_s_char_set;eta_s_char_param;Sirr;Sirr_set
compressor 1;compressor;['power'];[None];[295841.94303890015];['0x7f719d4fda20'];['eta_s'];['eta_s_char'];nan;False;False;160004.82546805285;False;False;0.6863999999999991;False;False;6.295692874471651;False;False;0;False;False;0x7f719f55d630;False;nan;0x7f719f55db38;True;m;108.03266636136001;False
