label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
condenser;condenser;['heat system'];[None];[1000000.0000000001];['0x7f719d4fda58'];['pr2', 'ttd_u'];['zeta2', 'kA'];nan;False;False;-499999.99999999994;False;False;47458.69383322418;True;False;10.535477477679072;False;False;1.9057314230602174;False;False;31.438406964704427;False;False;0.99;True;False;0.9975002092355816;False;False;14334143.556030568;False;False;259666.35728077745;True;False;True;True;0x7f719f537860;False;m;0x7f719f537898;False;m;-1343.7814895208442;False;1490.3948171453014;False;146.61332762445727;False;nan;False
