label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;P;P_set;P_var;eta_s;eta_s_set;eta_s_var;pr;pr_set;pr_var;eta_s_char;eta_s_char_set;eta_s_char_param;flow_char;flow_char_set;flow_char_param;Sirr;Sirr_set
evaporator reciculation pump;pump;['power'];[None];[37.29903766505275];['0x7f909ccdc750'];['eta_s'];['eta_s_char'];nan;False;False;26.660688269100742;False;False;0.625739325921634;False;False;1.0101010101010104;False;False;0x7f909cd21d50;True;nan;0x7f909cd1ef50;False;nan;0.034840691004345274;False
