label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
evaporator;heat_exchanger;['heat storage'];[None];[693269.9625983542];['0x7f719d4fdb00'];['pr1', 'ttd_l'];['zeta1', 'kA'];nan;False;False;-693269.9625983542;False;False;76619.97634549008;False;False;9.04816205466188;False;False;14.84868163518479;False;False;5.000000000017792;True;False;0.99;True;False;0.9899999999999999;True;False;21525.276893805185;False;False;38550.41399492993;False;False;0x7f719d4d6a20;False;m;0x7f719d4d6a58;False;m;-2365.90752947893;False;2448.5459520285285;False;82.63842254959854;False;nan;False
superheater;heat_exchanger;['heat storage'];[None];[10851.013585990893];['0x7f719d4fda90'];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-10851.013585990893;False;False;872.8462022085104;False;False;12.43175894966974;False;False;10.292516444775117;False;False;14.84868163518479;False;False;0.99;True;False;0.99;True;False;21720.347725018313;False;False;57820.16959124769;False;False;0x7f719d4d6e10;False;m;0x7f719d4d6e48;False;m;-36.111110102758325;False;41.57699778958978;False;5.465887686831458;False;nan;False
