label;cp;busses;bus_param;bus_P_ref;bus_char;bus_base;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
evaporator;heat_exchanger;['heat storage'];[None];[1386539.9251967128];['0x0000027ED43006C8'];['component'];['pr1', 'ttd_l'];['zeta1', 'kA'];nan;False;False;-1386539.9251967128;False;False;153240.34448062084;False;False;9.048138921222916;False;False;14.848617176995845;False;False;4.9999999999773195;True;False;0.99;True;False;0.9900000000000001;True;False;5381.45721610467;False;False;9637.603498732959;False;False;0x0000027ED42BC7C8;False;m;0x0000027ED42BCC08;False;m;-4730.929902205813;False;4897.0919040571025;False;166.16200185128946;False;nan;False
superheater;heat_exchanger;['heat storage'];[None];[21702.02717198908];['0x0000027ED42FF708'];['component'];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-21702.02717198908;False;False;1745.6964243831922;False;False;12.431730321987152;False;False;10.292516444796377;False;False;14.848617176995788;False;False;0.99;True;False;0.99;True;False;5430.221525669106;False;False;14455.042397812946;False;False;0x0000027ED42B2708;False;m;0x0000027ED42B2A88;False;m;-72.24151208851707;False;83.1539955792039;False;10.912483490686824;False;nan;False
