label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
heat exchanger;heat_exchanger;['heat system', 'heat storage'];[None, None];[999999.9999999995, 999999.9999999995];['0x7f6a70a98890', '0x7f6a70a98d90'];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-1000000.0000001731;False;False;75771.3355283244;True;False;13.197602932923875;False;False;2.9999999999885745;False;False;35.675198705382854;False;False;0.9955593992121635;False;False;0.9984580498211181;False;False;42563.0643724988;True;False;95856.45818282073;True;False;0x7f6a70a79990;False;m;0x7f6a70a2cad0;False;m;-3080.3042172902547;False;3283.084356573964;False;202.78013928370956;False;nan;False
