label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
condenser;condenser;['heat system'];[None];[1000000.0000000002];['0x7f965449a2b0'];['pr2', 'ttd_u'];['zeta2', 'kA'];nan;False;False;-1000000.0000000002;False;False;93713.58585289567;False;False;10.670811397290066;False;False;5.000000000004832;True;False;19.55011042114819;False;False;0.99;True;False;0.99;True;False;2617549.2044612523;False;False;84893.3174186374;False;False;True;True;0x7f9654442f98;False;m;0x7f9654442fd0;False;m;-2802.661864935871;False;3002.885950212298;False;200.2240852764271;False;nan;False
