label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
heat exchanger;heat_exchanger;['heat system', 'heat storage'];[None, None];[999999.9999999995, 999999.9999999995];['0x7f165c040320', '0x7f165c0402b0'];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-250000.00000000006;False;False;56668.848359027696;True;False;4.411594857479992;False;False;5.0000000000096065;False;False;3.8712692736160648;False;False;0.9995195144211225;False;False;0.9987506413557907;False;False;42563.06437249506;True;False;95856.45818282616;True;False;0x7f165c08a748;False;m;0x7f165c08a7b8;False;m;-769.1764483487856;False;779.821510936163;False;10.645062587377424;False;nan;False
