label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
evaporator;heat_exchanger;['heat storage'];[None];[693269.9625983549];['0x000001F92EDCD808'];['pr1', 'ttd_l'];['zeta1', 'kA'];nan;False;False;-693269.9625983549;False;False;76620.17224032583;False;False;9.048138921221078;False;False;14.848617176990956;False;False;4.999999999977206;True;False;0.99;True;False;0.9900000000000001;True;False;21525.828864683586;False;False;38550.413994930204;False;False;0x000001F92EDD5388;False;m;0x000001F92EDD5208;False;m;-2365.464951099201;False;2448.545952028541;False;83.08100092934001;False;nan;False
superheater;heat_exchanger;['heat storage'];[None];[10851.013585993185];['0x000001F92EDD9248'];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-10851.013585993185;False;False;872.8482121916601;False;False;12.431730321984688;False;False;10.292516444795808;False;False;14.848617176990956;False;False;0.99;True;False;0.9899999999999999;True;False;21720.886102943623;False;False;57820.16959124959;False;False;0x000001F92EDDAA08;False;m;0x000001F92EDDAE88;False;m;-36.12075604595532;False;41.57699778959691;False;5.456241743641591;False;nan;False
