label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
heat exchanger;heat_exchanger;['heat system', 'heat storage'];[None, None];[2000000.0000000005, 2000000.0000000005];['0x7f5d3fcd90b8', '0x7f5d3fcc6be0'];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-2000000.0000000005;False;False;610860.4879165323;False;False;3.2740700038095762;False;False;4.99999999999369;False;False;2.0000000000001137;False;False;0.98;True;False;0.98;True;False;34390.274191612174;False;False;23888.545884550123;False;False;0x7f5d3fcb3390;False;m;0x7f5d3fcb32e8;False;m;-5982.519719165242;False;6048.722981536284;False;66.203262371042;False;nan;False
