label;cp;busses;bus_param;bus_P_ref;bus_char;bus_base;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
condenser;condenser;['heat system'];[None];[1000000.0000000002];['0x7f0b590bbba8'];['component'];['pr2', 'ttd_u'];['zeta2', 'kA'];nan;False;False;-1000000.0000000003;False;False;81393.21400127788;True;False;12.286036523687347;False;False;5.000201798917544;False;False;24.550311709029074;False;False;0.99;True;False;0.9899999999999999;False;False;2701539.4881100664;False;False;132737.8926323013;True;False;True;True;0x7f0b590fd128;False;m;0x7f0b590fd160;False;m;-2775.9741747394187;False;3026.0356376110312;False;250.06146287161255;False;nan;False
