id;s;s_id;t;t_id;design;offdesign;design_path;local_design;local_offdesign;m;m_unit;m_unit_set;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p_unit_set;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h_unit_set;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T_unit_set;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x_unit_set;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v_unit_set;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp_unit_set;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;water;water0;water_set;balance
0x7f90a129b190;TES out;out1;heat exchanger;in2;[];[];nan;False;False;10.195692163503514;kg / s;False;10.195692163503514;False;nan;nan;nan;False;10.0;bar;False;10.0;True;nan;nan;nan;False;173.5809364934234;kJ / kg;False;173.5809364934234;False;nan;nan;nan;False;41.23727696143658;C;False;41.23727696143658;True;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.010276557878831739;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;False
0x7f90a12f01d0;heat exchanger;out2;TES in;in1;[];[];nan;False;False;10.195692163503514;kg / s;False;10.195692163503514;False;nan;nan;nan;False;9.9181328348791;bar;False;9.9181328348791;False;nan;nan;nan;False;271.6615752537325;kJ / kg;False;271.6615752537325;False;nan;nan;nan;False;64.69999999998754;C;False;64.69999999998754;True;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.010392058924081633;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x7f90a129b290;HS out;out1;heat exchanger;in1;[];[];nan;False;False;25.6835585053771;kg / s;False;25.6835585053771;False;nan;nan;nan;False;10.0;bar;False;10.0;True;nan;nan;nan;False;284.22632129024873;kJ / kg;False;284.22632129024873;False;nan;nan;nan;False;67.70000000000192;C;False;67.70000000000192;True;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.026222193704199783;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;False
0x7f90a1285090;heat exchanger;out1;HS in;in1;[];[];nan;False;False;25.6835585053771;kg / s;False;25.6835585053771;False;nan;nan;nan;False;9.768229914619232;bar;False;9.768229914619232;False;nan;nan;nan;False;245.29090664392768;kJ / kg;False;245.29090664392768;False;nan;nan;nan;False;58.39983803355682;C;False;58.39983803355682;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.026090737004129956;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
