label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
heat exchanger;heat_exchanger;['heat system', 'heat storage'];[None, None];[999999.9999999995, 999999.9999999995];['0x7f165c040320', '0x7f165c0402b0'];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-999999.9999999995;False;False;138629.43611202706;False;False;7.213475204442836;False;False;4.999999999996362;False;False;10.000000000000853;False;False;0.98;True;False;0.98;True;False;42563.06437249848;False;False;95856.45818282197;False;False;0x7f165c08a748;False;m;0x7f165c08a7b8;False;m;-3046.138231541569;False;3120.229069755092;False;74.09083821352306;False;nan;False
