label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
condenser;condenser;['heat system'];[None];[1000000.0000000001];['0x7f1659fbda20'];['pr2', 'ttd_u'];['zeta2', 'kA'];nan;False;False;-500000.0;False;False;39166.85322315206;True;False;12.765896641000591;False;False;3.2428002599138495;False;False;32.77211697979334;False;False;0.99;True;False;0.9975002081536586;False;False;15101870.464532355;False;False;259697.60087550667;True;False;True;True;0x7f1659ff9f28;False;m;0x7f1659ff9f98;False;m;-1335.9121001122733;False;1490.9730781184232;False;155.06097800614998;False;nan;False
