label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;P;P_set;P_var;eta_s;eta_s_set;eta_s_var;pr;pr_set;pr_var;igva;igva_set;igva_var;char_map;char_map_set;char_map_param;eta_s_char;eta_s_char_set;eta_s_char_param;Sirr;Sirr_set
compressor 1;compressor;['power'];[None];[295841.9430388984];['0x0000018B2606F288'];['eta_s'];['eta_s_char'];nan;False;False;295841.9430388984;False;False;0.879999999999998;True;False;7.571569673425122;False;False;0;False;False;0x0000018B2605F808;False;nan;0x0000018B2605FC88;False;m;76.82401937809179;False
