label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
condenser;condenser;['heat system'];[None];[1000000.0000000002];['0x0000018B26055A48'];['pr2', 'ttd_u'];['zeta2', 'kA'];nan;False;False;-1000000.0000000002;False;False;65444.50195373882;False;False;15.2801223960246;False;False;5.00000000000324;True;False;34.52491410833795;False;False;0.9900000000000001;True;False;0.99;True;False;3842069.472468341;False;False;259697.60087476516;False;False;True;True;0x0000018B2605B708;False;m;0x0000018B2605BB08;False;m;-2690.764369551017;False;2982.101437045846;False;291.33706749482917;False;nan;False
