label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
condenser;condenser;['heat system'];[None];[1000000.0000000002];['0x0000018B26055A48'];['pr2', 'ttd_u'];['zeta2', 'kA'];nan;False;False;-500000.00000000006;False;False;47458.69811757668;True;False;10.53547652658473;False;False;1.9057309095232995;False;False;31.438406452407833;False;False;0.9900000000000003;True;False;0.9975002081536545;False;False;14334142.21789655;False;False;259697.6008747671;True;False;True;True;0x0000018B2605B708;False;m;0x0000018B2605BB08;False;m;-1343.7815229923026;False;1490.9730781178653;False;147.19155512556267;False;nan;False
