label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
evaporator;heat_exchanger;['heat storage'];[None];[693269.962598355];['0x0000018B2606FA48'];['pr1', 'ttd_l'];['zeta1', 'kA'];nan;False;False;-334657.3387053178;False;False;62063.33294066875;True;False;5.392190893538432;False;False;11.61151009124228;False;False;1.9270221421085125;False;False;0.9976073082017147;False;False;0.9900000000000002;True;False;21525.828864681775;True;False;206695.8952209237;False;False;0x0000018B2605A608;False;m;0x0000018B2605A088;False;m;-1141.643425340305;False;1168.6159549948902;False;26.972529654585287;False;nan;False
superheater;heat_exchanger;['heat storage'];[None];[10851.013585992452];['0x0000018B260405C8'];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-5311.286905575795;False;False;589.9366391422427;True;False;9.003148055523912;False;False;6.818131567477337;False;False;11.61151009124228;False;False;0.9975889927379952;False;False;0.998212511523777;False;False;21720.88610294543;True;False;57820.16959125171;True;False;0x0000018B26064E88;False;m;0x0000018B26064D88;False;m;-17.78521919559413;False;18.686192111632547;False;0.9009729160384161;False;nan;False
