label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
evaporator;heat_exchanger;['heat storage'];[None];[693269.9625983549];['0x000001F92EDCD808'];['pr1', 'ttd_l'];['zeta1', 'kA'];nan;False;False;-334657.3387053099;False;False;62063.33294032178;True;False;5.39219089356845;False;False;11.611510091241598;False;False;1.9270221421386964;False;False;0.9976073082017164;False;False;0.9900000000000004;True;False;21525.828864683863;True;False;206695.8952208588;False;False;0x000001F92EDD5388;False;m;0x000001F92EDD5208;False;m;-1141.6434253356952;False;1168.6159549948852;False;26.97252965919006;False;nan;False
superheater;heat_exchanger;['heat storage'];[None];[10851.013585993185];['0x000001F92EDD9248'];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-5311.286905575716;False;False;589.9366391420085;True;False;9.003148055527355;False;False;6.818131567483533;False;False;11.611510091241598;False;False;0.9975889927379972;False;False;0.9982125115237764;False;False;21720.886102943794;True;False;57820.16959125001;True;False;0x000001F92EDDAA08;False;m;0x000001F92EDDAE88;False;m;-17.78521919297254;False;18.68619211163156;False;0.9009729186590185;False;nan;False
