id;source;source_id;target;target_id;design;offdesign;design_path;local_design;local_offdesign;label;m;m_unit;m_unit_set;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p_unit_set;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h_unit_set;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T_unit_set;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x_unit_set;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v_unit_set;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp_unit_set;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;H2O;H2O0;H2O_set;NH3;NH30;NH3_set;balance
0x7f0b59105dd8;system return;out1;condenser;in2;[];[];nan;False;False;system return:out1_condenser:in2;9.564898302596731;kg / s;False;9.564898302596731;False;nan;nan;nan;False;10.0;bar;False;10.0;True;nan;nan;nan;False;189.30032512781298;kJ / kg;False;189.30032512781298;False;nan;nan;nan;False;45.00000000005133;C;False;45.00000000005133;True;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.009655608762501088;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;0;0;True;False
0x7f0b591174e0;condenser;out2;system feed;in1;[];[];nan;False;False;condenser:out2_system feed:in1;9.564898302596731;kg / s;False;9.564898302596731;False;nan;nan;nan;False;9.899999999999999;bar;False;9.899999999999999;False;nan;nan;nan;False;293.84926735007525;kJ / kg;False;293.84926735007525;False;nan;nan;nan;False;70.00000000000051;C;False;70.00000000000051;True;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.009778493282957138;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;False
0x7f0b59117be0;cycle closer;out1;condenser;in1;[];[];nan;False;False;cycle closer:out1_condenser:in1;0.7689507838333021;kg / s;False;0.7689507838333021;False;nan;nan;nan;False;37.10469921143068;bar;False;37.10469921143068;False;nan;nan;nan;False;1985.96462619267;kJ / kg;False;1985.96462619267;False;nan;nan;nan;False;185.06798792639955;C;False;185.06798792639955;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.04261522395266841;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;True;1;1;True;False
0x7f0b5911e320;condenser;out1;valve;in1;[];[];nan;False;False;condenser:out1_valve:in1;0.7689507838333021;kg / s;False;0.7689507838333021;False;nan;nan;nan;False;36.733652219316376;bar;False;36.733652219316376;False;nan;nan;nan;False;685.4912785814053;kJ / kg;False;685.4912785814053;False;nan;nan;nan;False;69.5503117090804;C;False;69.5503117090804;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.001456374809847861;m3 / s;False;nan;False;nan;nan;nan;False;-5.0;C;False;-5.0;True;nan;nan;nan;False;nan;False;0;0;False;1;1;False;False
0x7f0b5911ea20;valve;out1;drum;in1;[];[];nan;False;False;valve:out1_drum:in1;0.7689507838333021;kg / s;False;0.7689507838333021;False;nan;nan;nan;False;5.157382270602375;bar;False;5.157382270602375;False;nan;nan;nan;False;685.4912785814053;kJ / kg;False;685.4912785814053;False;nan;nan;nan;False;4.999416788967892;C;False;4.999416788967892;False;nan;nan;nan;False;0.25649828101832367;-;False;nan;False;nan;nan;nan;False;0.04884176282714809;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;1;1;False;False
0x7f0b59124160;drum;out1;evaporator reciculation pump;in1;[];[];nan;False;False;drum:out1_evaporator reciculation pump:in1;3.0758031353332083;kg / s;False;3.0758031353332083;False;nan;nan;nan;False;5.157382270602374;bar;False;5.157382270602374;False;nan;nan;nan;False;366.35908210594755;kJ / kg;False;366.35908210594755;False;nan;nan;nan;False;4.999416788967949;C;False;4.999416788967949;False;nan;nan;nan;False;4.807405492986745e-15;-;False;nan;False;nan;nan;nan;False;0.0048693527370226395;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;1;1;False;False
0x7f0b59124860;evaporator reciculation pump;out1;evaporator;in2;[];[];nan;False;False;evaporator reciculation pump:out1_evaporator:in2;3.0758031353332083;kg / s;False;3.0758031353332083;False;0x7f0b5911ea20;4.0;0.0;True;5.209477041012498;bar;False;5.209477041012498;False;nan;nan;nan;False;366.36878477549834;kJ / kg;False;366.36878477549834;False;nan;nan;nan;False;5.000829993969603;C;False;5.000829993969603;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.004869338154131292;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;1;1;False;False
0x7f0b59124f60;evaporator;out2;drum;in2;[];[];nan;False;False;evaporator:out2_drum:in2;3.075803135333208;kg / s;False;3.075803135333208;False;nan;nan;nan;False;5.157382270602374;bar;False;5.157382270602374;False;nan;nan;nan;False;597.6231433307433;kJ / kg;False;597.6231433307433;False;nan;nan;nan;False;4.999416788967892;C;False;4.999416788967892;False;nan;nan;nan;False;0.18587542974542431;-;False;nan;False;nan;nan;nan;False;0.14291644391801595;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;1;1;False;False
0x7f0b5912b6a0;drum;out2;superheater;in2;[];[];nan;False;False;drum:out2_superheater:in2;0.7689507838333021;kg / s;False;0.7689507838333021;False;nan;nan;nan;False;5.157382270602374;bar;False;5.157382270602374;False;nan;nan;nan;False;1610.5475234805879;kJ / kg;False;1610.5475234805879;False;nan;nan;nan;False;4.999416788967892;C;False;4.999416788967892;False;nan;nan;nan;False;1.0000000000000016;-;False;nan;False;nan;nan;nan;False;0.1868888540081414;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;1;1;False;False
0x7f0b5912bda0;storage return;out1;superheater;in1;[];[];nan;False;False;storage return:out1_superheater:in1;17.226003380215285;kg / s;False;17.226003380215285;False;nan;nan;nan;False;4.999999999999999;bar;False;4.999999999999999;True;nan;nan;nan;False;84.38240998813305;kJ / kg;False;84.38240998813305;False;nan;nan;nan;False;19.999999999994543;C;False;19.999999999994543;True;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.017253787112459312;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;0;0;True;False
