label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;P;P_set;P_var;eta_s;eta_s_set;eta_s_var;pr;pr_set;pr_var;eta_s_char;eta_s_char_set;eta_s_char_param;flow_char;flow_char_set;flow_char_param;Sirr;Sirr_set
evaporator reciculation pump;pump;['power'];[None];[37.0807767543935];['0x7f719d4fd860'];['eta_s'];['eta_s_char'];nan;False;False;26.588239528970607;False;False;0.6293932504001564;False;False;1.0101010101010104;False;False;0x7f719f58a5c0;True;nan;0x7f719f58a4e0;False;nan;0.03440718836593319;False
