label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
condenser;condenser;['heat system'];[None];[1000000.0000000001];['0x7f5d3dc4ba90'];['pr2', 'ttd_u'];['zeta2', 'kA'];nan;False;False;-1000000.0000000001;False;False;65444.50195366831;False;False;15.280122396041062;False;False;5.000000000004718;True;False;34.52491410838957;False;False;0.9899999999999999;True;False;0.99;True;False;3842069.4724684358;False;False;259666.3572807725;False;False;True;True;0x7f5d3fc87898;False;m;0x7f5d3fc878d0;False;m;-2690.7643695510083;False;2980.94553725475;False;290.1811677037417;False;nan;False
