label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
condenser;condenser;['heat system'];[None];[1000000.0000000001];['0x7fd59dab99d0'];['pr2', 'ttd_u'];['zeta2', 'kA'];nan;False;False;-499999.99999999994;False;False;39166.85322315138;True;False;12.76589664100081;False;False;3.242800259913963;False;False;32.77211697979362;False;False;0.9900000000000001;True;False;0.9975002081536586;False;False;15101870.46453252;False;False;259697.60087550667;True;False;True;True;0x7fd59db06390;False;m;0x7fd59fb77610;False;m;-1335.912100112272;False;1490.9730781168948;False;155.06097800462294;False;nan;False
