label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
evaporator;heat_exchanger;['heat storage'];[None];[697350.6142139289];['0x7fd59dab9ad0'];['pr1', 'ttd_l'];['zeta1', 'kA'];nan;False;False;-330825.1977257467;False;False;61994.36503489911;True;False;5.336375290552811;False;False;11.606112736501927;False;False;1.873208267688085;False;False;0.9977122749047289;False;False;0.9899999999999993;True;False;21274.64272135548;True;False;209654.35276314252;False;False;0x7fd59db00810;False;m;0x7fd59daf6650;False;m;-1128.6744350754195;False;1155.2213153593061;False;26.546880283886594;False;nan;False
superheater;heat_exchanger;['heat storage'];[None];[10914.883663320428];['0x7fd59dab9190'];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-5294.6471703562465;False;False;588.405823274067;True;False;8.998291588780067;False;False;6.813846668151143;False;False;11.606112736501927;False;False;0.9976945101401287;False;False;0.9982451264402946;False;False;21467.42382540894;True;False;57145.46268515673;True;False;0x7fd59daf6ad0;False;m;0x7fd59daf6a10;False;m;-17.73144804265708;False;18.62196271910071;False;0.8905146764436296;False;nan;False
