label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
evaporator;heat_exchanger;['heat storage'];[None];[697350.6142139195];['0x7f909ccdc850'];['pr1', 'ttd_l'];['zeta1', 'kA'];nan;False;False;-742821.1950997908;False;False;78414.82492761375;True;False;9.472968865077535;False;False;15.162103038267105;False;False;5.423708712846519;False;False;0.9883507549666166;False;False;0.9899999999999987;True;False;21274.642721356297;True;False;44950.65337693051;False;False;0x7f909cd21b10;False;m;0x7f909cd1e990;False;m;-2497.993286155522;False;2587.8290819043373;False;89.83579574881514;False;nan;False
superheater;heat_exchanger;['heat storage'];[None];[10914.88366331928];['0x7f909ccdce10'];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-11395.833114003366;False;False;896.2073205502767;True;False;12.715621545030737;False;False;10.547626884135752;False;False;15.162103038267105;False;False;0.9883676066220354;False;False;0.9920743126717743;False;False;21467.42382540936;True;False;57145.46268514921;True;False;0x7f909cd1ee10;False;m;0x7f909cd1ed50;False;m;-37.3453167011597;False;42.23446254562422;False;4.889145844464515;False;nan;False
