time,Q_target,Q_actual,Q_sto,P_plant,ti_plant,T_ff_sys,T_rf_sys,T_ff_sto,T_rf_sto,v_sto,pp_err
2030-01-01 00:00:00,1000000.0,1000000.0000000001,1000000.0000000001,0,0,70.0,55.0,66.9999999999763,34.71257214121,0.007562574060298228,False
2030-01-01 01:00:00,1000000.0,1000000.0,1000000.0,0,0,70.0,55.0,66.9999999999763,36.63650562243,0.00803985332334826,False
2030-01-01 02:00:00,1000000.0,1000000.0,1000000.0,0,0,70.0,55.0,66.9999999999763,37.94160188537,0.008400954432820922,False
2030-01-01 03:00:00,1000000.0,1000000.0,1000000.0,0,0,70.0,55.0,66.9999999999763,38.96009391468,0.008703549038233825,False
2030-01-01 04:00:00,1000000.0,1000000.0,1000000.0,0,0,70.0,55.0,66.9999999999763,39.73648339801,0.00895180217349438,False
2030-01-01 05:00:00,1000000.0,1000000.0,1000000.0,0,0,70.0,55.0,66.9999999999763,40.34545084035,0.009156621873948955,False
2030-01-01 06:00:00,1000000.0,1000000.0000000001,1000000.0000000001,0,0,70.0,55.0,66.9999999999763,40.83691027343,0.009328847380566671,False
2030-01-01 07:00:00,1000000.0,1000000.0000000002,1000000.0000000002,0,0,70.0,55.0,66.9999999999763,41.15833906419,0.009445709336646553,False
2030-01-01 08:00:00,1000000.0,1000000.0000000001,1000000.0000000001,0,0,70.0,55.0,66.9999999999763,41.49492893215,0.0095702325718579,False
2030-01-01 09:00:00,1000000.0,1000000.0000000001,1000000.0000000001,0,0,70.0,55.0,66.9999999999763,41.79174208447,0.009682948985722058,False
2030-01-01 10:00:00,1000000.0,1000000.0000000003,1000000.0000000003,0,0,70.0,55.0,66.9999999999763,42.05726407879,0.00978604750509992,False
2030-01-01 11:00:00,1000000.0,1000000.0000000001,1000000.0000000001,0,0,70.0,55.0,66.9999999999763,42.2976825492,0.009881304084735785,False
2030-01-01 12:00:00,1000000.0,1000000.0,1000000.0,0,0,70.0,55.0,66.9999999999763,42.51757093391,0.009970059267813688,False
2030-01-01 13:00:00,1000000.0,1000000.0,1000000.0,0,0,70.0,55.0,66.9999999999763,42.72035917541,0.01005333311153672,False
2030-01-01 14:00:00,1000000.0,1000000.0000000002,1000000.0000000002,0,0,70.0,55.0,66.9999999999763,42.90865954357,0.010131909721004945,False
2030-01-01 15:00:00,1000000.0,1000000.0000000005,1000000.0000000005,0,0,70.0,55.0,66.9999999999763,43.08449404735,0.010206399186478952,False
2030-01-01 16:00:00,1000000.0,1000000.0000000002,1000000.0000000002,0,0,70.0,55.0,66.9999999999763,43.24945444387,0.010277282896108691,False
2030-01-01 17:00:00,1000000.0,1000000.0,1000000.0,0,0,70.0,55.0,66.9999999999763,43.40481533431,0.010344946544732392,False
2030-01-01 18:00:00,1000000.0,1000000.0,1000000.0,0,0,70.0,55.0,66.9999999999763,43.55161502171,0.010409704329600682,False
2030-01-01 19:00:00,1000000.0,1000000.0000000003,1000000.0000000003,0,0,70.0,55.0,66.9999999999763,43.69071337951,0.010471816554823127,False
2030-01-01 20:00:00,1000000.0,1000000.0000000003,1000000.0000000003,0,0,70.0,55.0,66.9999999999763,43.82283373374,0.010531502528860152,False
2030-01-01 21:00:00,1000000.0,1000000.0,1000000.0,0,0,70.0,55.0,66.9999999999763,43.94859336318,0.01058895001343722,False
2030-01-01 22:00:00,1000000.0,1000000.0000000002,1000000.0000000002,0,0,70.0,55.0,66.9999999999763,44.06852590817,0.010644322169904344,False
2030-01-01 23:00:00,1000000.0,1000000.0,1000000.0,0,0,70.0,55.0,66.9999999999763,44.18309799277,0.010697762687482362,False
2030-01-02 00:00:00,1000000.0,1000000.0000000002,1000000.0000000002,0,0,70.0,55.0,66.9999999999763,44.2927216865,0.0107493995901698,False
2030-01-02 01:00:00,1000000.0,1000000.0000000002,1000000.0000000002,0,0,70.0,55.0,66.9999999999763,44.39670146822,0.010794589643148394,False
2030-01-02 02:00:00,1000000.0,1000000.0000000002,1000000.0000000002,0,0,70.0,55.0,66.9999999999763,44.49681385309,0.010842722536982397,False
