label;cp;busses;bus_param;bus_P_ref;bus_char;bus_base;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
condenser;condenser;['heat system'];[None];[1000000.0000000002];['0x7f463fbe2b00'];['component'];['pr2', 'ttd_u'];['zeta2', 'kA'];nan;False;False;0.0;False;False;-0.0;True;False;157.19989782760885;False;False;57.206255348758816;False;False;335.09783295117523;False;False;1.0;True;False;0.630787830569177;False;False;0.0;False;False;447575822332582.2;True;False;True;True;0x7f463fc24080;False;m;0x7f463fc240b8;False;m;0.0;False;0.34910119603650663;False;0.34910119603650663;False;nan;False
