label;cp;busses;bus_param;bus_P_ref;bus_char;bus_base;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
evaporator;heat_exchanger;['heat storage'];[None];[711406.9336476699];['0x7f463fbe2ac8'];['component'];['ttd_l'];['kA'];nan;False;False;6192.199014051864;False;False;nan;True;False;nan;False;False;-378.8435269551075;False;False;1626.4052952057154;False;False;0.9900000000000614;True;False;1.0;True;False;6952831305.31563;False;False;0.0;False;False;0x7f463fc2e278;False;m;0x7f463fc2e2b0;False;m;10.206586549853808;False;3.867174358072065;False;14.073760907925873;False;nan;False
superheater;heat_exchanger;['heat storage'];[None];[10220.043640066466];['0x7f463fbe2c18'];['component'];[];['kA'];nan;False;False;-85.03400001646395;False;False;nan;True;False;nan;False;False;-358.5558096507558;False;False;-3.739639118988123;False;False;0.9899999999999374;True;False;1.0;True;False;6161839057700.276;False;False;0.0;False;False;0x7f463fc2e9e8;False;m;0x7f463fc2ea20;False;m;-0.2972548854835996;False;3.2876257535199604;False;2.990370868036361;False;nan;False
