label;cp;busses;bus_param;bus_P_ref;bus_char;bus_base;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
heat exchanger;heat_exchanger;['heat system', 'heat storage'];[None, None];[4999999.999999998, 4999999.999999998];['0x0000026DBF791308', '0x0000026DBF791F48'];['component', 'component'];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-4999999.999999998;False;False;693147.1805601354;False;False;7.213475204442836;False;False;4.999999999996362;False;False;10.000000000000853;False;False;0.98;True;False;0.98;True;False;1702.5225748999385;False;False;3834.258327312879;False;False;0x0000026DBF73C748;False;m;0x0000026DBF73CBC8;False;m;-15230.691157707846;False;15601.145348775459;False;370.45419106761256;False;nan;False
