id;source;source_id;target;target_id;design;offdesign;design_path;local_design;local_offdesign;label;m;m_unit;m_unit_set;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p_unit_set;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h_unit_set;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T_unit_set;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x_unit_set;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v_unit_set;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp_unit_set;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;H2O;H2O0;H2O_set;NH3;NH30;NH3_set;balance
0x7fe80e746dd8;system return;out1;condenser;in2;[];[];nan;False;False;system return:out1_condenser:in2;7.395586192806034;kg / s;False;7.395586192806034;False;nan;nan;nan;False;10.0;bar;False;10.0;True;nan;nan;nan;False;195.23332193969276;kJ / kg;False;195.23332193969276;False;nan;nan;nan;False;46.4200000000032;C;False;46.4200000000032;True;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.007470259841992465;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;0;0;True;False
0x7fe80e7584e0;condenser;out2;system feed;in1;[];[];nan;False;False;condenser:out2_system feed:in1;7.395586192806036;kg / s;False;7.395586192806036;False;nan;nan;nan;False;9.940256131974468;bar;False;9.940256131974468;False;nan;nan;nan;False;279.7418360325919;kJ / kg;False;279.7418360325919;False;nan;nan;nan;False;66.62999999998863;C;False;66.62999999998863;True;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.007546131211703687;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;False
0x7fe80e758be0;cycle closer;out1;condenser;in1;[];[];nan;False;False;cycle closer:out1_condenser:in1;0.4655993425093855;kg / s;False;0.4655993425093855;False;nan;nan;nan;False;33.18736877061109;bar;False;33.18736877061109;False;nan;nan;nan;False;2001.622470545375;kJ / kg;False;2001.622470545375;False;nan;nan;nan;False;188.07072971368734;C;False;188.07072971368734;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.029375567589606418;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;True;1;1;True;False
0x7fe80e75f320;condenser;out1;valve;in1;[];[];nan;False;False;condenser:out1_valve:in1;0.4655993425093855;kg / s;False;0.4655993425093855;False;nan;nan;nan;False;32.855495082904945;bar;False;32.855495082904945;False;nan;nan;nan;False;659.2881007596151;kJ / kg;False;659.2881007596151;False;nan;nan;nan;False;64.6317666477517;C;False;64.6317666477517;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.0008665272214329611;m3 / s;False;nan;False;nan;nan;nan;False;-5.0;C;False;-5.0;True;nan;nan;nan;False;nan;False;0;0;False;1;1;False;False
0x7fe80e75fa20;valve;out1;drum;in1;[];[];nan;False;False;valve:out1_drum:in1;0.4655993425093855;kg / s;False;0.4655993425093855;False;nan;nan;nan;False;5.667134922558444;bar;False;5.667134922558444;False;nan;nan;nan;False;659.2881007596151;kJ / kg;False;659.2881007596151;False;nan;nan;nan;False;7.651286900639263;C;False;7.651286900639263;False;nan;nan;nan;False;0.2272881674214048;-;False;nan;False;nan;nan;nan;False;0.024081637321221976;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;1;1;False;False
0x7fe80e765160;drum;out1;evaporator reciculation pump;in1;[];[];nan;False;False;drum:out1_evaporator reciculation pump:in1;1.862397370037542;kg / s;False;1.862397370037542;False;nan;nan;nan;False;5.667134922558444;bar;False;5.667134922558444;False;nan;nan;nan;False;378.728550223523;kJ / kg;False;378.728550223523;False;nan;nan;nan;False;7.651286900632783;C;False;7.651286900632783;False;nan;nan;nan;False;-1.0816099496374585e-15;-;False;nan;False;nan;nan;nan;False;0.0029658149193801976;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;1;1;False;False
0x7fe80e765860;evaporator reciculation pump;out1;evaporator;in2;[];[];nan;False;False;evaporator reciculation pump:out1_evaporator:in2;1.862397370037542;kg / s;False;1.862397370037542;False;0x7fe80e75fa20;4.0;0.0;True;5.724378709654992;bar;False;5.724378709654992;False;nan;nan;nan;False;378.74082116770927;kJ / kg;False;378.74082116770927;False;nan;nan;nan;False;7.653206625346172;C;False;7.653206625346172;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.002965807039404453;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;1;1;False;False
0x7fe80e765f60;evaporator;out2;drum;in2;[];[];nan;False;False;evaporator:out2_drum:in2;1.862397370037542;kg / s;False;1.862397370037542;False;nan;nan;nan;False;5.667134922558444;bar;False;5.667134922558444;False;nan;nan;nan;False;617.1832032986059;kJ / kg;False;617.1832032986059;False;nan;nan;nan;False;7.651286900632783;C;False;7.651286900632783;False;nan;nan;nan;False;0.19317795814464775;-;False;nan;False;nan;nan;nan;False;0.08231546272643617;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;1;1;False;False
0x7fe80e76c6a0;drum;out2;superheater;in2;[];[];nan;False;False;drum:out2_superheater:in2;0.46559934250938556;kg / s;False;0.46559934250938556;False;nan;nan;nan;False;5.667134922558444;bar;False;5.667134922558444;False;nan;nan;nan;False;1613.1067130599463;kJ / kg;False;1613.1067130599463;False;nan;nan;nan;False;7.651286900632783;C;False;7.651286900632783;False;nan;nan;nan;False;1.0;-;False;nan;False;nan;nan;nan;False;0.1034312851282779;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;0;0;False;1;1;False;False
0x7fe80e76cda0;storage return;out1;superheater;in1;[];[];nan;False;False;storage return:out1_superheater:in1;11.266530059984648;kg / s;False;11.266530059984648;False;nan;nan;nan;False;4.999999999999991;bar;False;4.999999999999991;True;nan;nan;nan;False;84.38240998797656;kJ / kg;False;84.38240998797656;False;nan;nan;nan;False;19.999999999994543;C;False;19.999999999994543;True;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.011284701788365093;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;0;0;True;False
0x7fe80e7724e0;superheater;out1;evaporator;in1;[];[];nan;False;False;superheater:out1_evaporator:in1;11.266530059984648;kg / s;False;11.266530059984648;False;nan;nan;nan;False;4.949999999999975;bar;False;4.949999999999975;False;nan;nan;nan;False;83.82448972357936;kJ / kg;False;83.82448972357936;False;nan;nan;nan;False;19.867742228337704;C;False;19.867742228337704;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.011284419180656308;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;False
0x7fe80e772be0;evaporator;out1;storage feed;in1;['T'];[];nan;False;False;evaporator:out1_storage feed:in1;11.266530059984648;kg / s;False;11.266530059984648;False;nan;nan;nan;False;4.900499999999985;bar;False;4.900499999999985;False;nan;nan;nan;False;44.409118440517815;kJ / kg;False;44.409118440517815;False;nan;nan;nan;False;10.455759989816158;C;False;10.455759989816158;False;nan;nan;nan;False;-1.0;-;False;nan;False;nan;nan;nan;False;0.011268262004519285;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;False
