label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
condenser;condenser;['heat system'];[None];[1000000.0];['0x7f80307100b8'];['pr2', 'ttd_u'];['zeta2', 'kA'];nan;False;False;-1000000.0;False;False;72446.67726224092;False;False;13.80325555001262;False;False;5.000000000002387;True;False;29.500227193946614;False;False;0.99;True;False;0.99;True;False;4567568.767227959;False;False;190118.72469349077;False;False;True;True;0x7f80307107f0;False;m;0x7f80307104e0;False;m;-2688.5409149872057;False;2874.239530616389;False;185.69861562918322;False;nan;False
