label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;design_path;local_design;local_offdesign;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;kA_char1;kA_char1_set;kA_char1_param;kA_char2;kA_char2_set;kA_char2_param;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
evaporator;heat_exchanger;['heat storage'];[None];[697350.6142139195];['0x7f7f9e0c6550'];['pr1', 'ttd_l'];['zeta1', 'kA'];nan;False;False;-330825.197725737;False;False;61994.36503527706;True;False;5.33637529052012;False;False;11.606112736515286;False;False;1.8732082676519326;False;False;0.9977122749047282;False;False;0.9899999999999998;True;False;21274.64272135692;True;False;209654.35276312043;False;False;0x7f7f9e108990;False;m;0x7f7f9e0f8810;False;m;-1128.6744350797053;False;1155.2213153592768;False;26.546880279571496;False;nan;False
superheater;heat_exchanger;['heat storage'];[None];[10914.88366331928];['0x7f7f9e0c6b90'];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];nan;False;False;-5294.647170356164;False;False;588.405823273631;True;False;8.998291588786593;False;False;6.813846668152621;False;False;11.606112736515286;False;False;0.9976945101401282;False;False;0.9982451264402946;False;False;21467.42382540919;True;False;57145.46268515505;True;False;0x7f7f9e0f8c90;False;m;0x7f7f9e0f8bd0;False;m;-17.731448042952174;False;18.621962719100598;False;0.890514676148424;False;nan;False
