time,heat_target,temperature_feed,temperature_return
2030-09-07 00:00:00,-166653,60.43,45.69
2030-09-08 00:00:00,-499990,63.90,45.94
2030-09-09 00:00:00,916667,59.44,45.05
2030-09-10 00:00:00,41674,59.45,45.13
2030-09-11 00:00:00,-749986,65.20,45.29
2030-09-12 00:00:00,-708319,68.18,45.93
2030-09-13 00:00:00,-458323,66.29,45.67
2030-09-14 00:00:00,229883,66.68,45.60
2030-09-15 00:00:00,9940,72.71,46.35
2030-09-16 00:00:00,-333323,74.66,46.58
2030-09-17 00:00:00,-791653,77.70,47.45
2030-09-18 00:00:00,-999979,80.21,46.95
2030-09-19 00:00:00,-999979,73.30,46.43
2030-09-20 00:00:00,-499990,75.33,46.78
2030-09-21 00:00:00,-333326,71.99,46.20
2030-09-22 00:00:00,-458326,74.40,46.61
2030-09-23 00:00:00,-374986,74.44,46.63
2030-09-24 00:00:00,28914,67.80,46.18
2030-09-25 00:00:00,-791653,76.63,46.98
2030-09-26 00:00:00,-999979,78.13,47.18
2030-09-27 00:00:00,-958316,80.81,47.82
2030-09-28 00:00:00,-458323,79.50,47.87
2030-09-29 00:00:00,-874983,79.68,47.62
2030-09-30 00:00:00,-999979,80.24,47.43
2030-10-01 00:00:00,-666653,81.27,47.86
2030-10-02 00:00:00,-666656,81.99,48.34
2030-10-03 00:00:00,-791649,82.77,48.72
2030-10-04 00:00:00,-833316,81.47,48.15
2030-10-05 00:00:00,-999983,82.25,48.48
2030-10-06 00:00:00,-999979,83.08,48.72
2030-10-07 00:00:00,-999979,83.37,48.71
2030-10-08 00:00:00,-999981,84.57,49.83
2030-10-09 00:00:00,-999980,83.19,49.34
2030-10-10 00:00:00,-999980,82.71,49.12
2030-10-11 00:00:00,-999980,81.73,48.49
2030-10-12 00:00:00,-999980,81.26,48.26
2030-10-13 00:00:00,-999980,82.41,48.11
2030-10-14 00:00:00,-999980,82.86,48.38
2030-10-15 00:00:00,-999980,82.80,48.53
2030-10-16 00:00:00,-999980,82.28,48.36
2030-10-17 00:00:00,-791650,80.32,47.33
2030-10-18 00:00:00,-416655,74.53,46.70
2030-10-19 00:00:00,-749985,77.01,47.04
2030-10-20 00:00:00,-791651,72.45,46.28
2030-10-21 00:00:00,-166662,72.30,46.29
2030-10-22 00:00:00,41672,74.10,46.79
2030-10-23 00:00:00,-499990,76.28,47.08
2030-10-24 00:00:00,-249995,73.75,46.57
2030-10-25 00:00:00,-83326,68.96,45.89
2030-10-26 00:00:00,166667,68.45,45.59
2030-10-27 00:00:00,194197,67.16,45.35
2030-10-28 00:00:00,375001,70.15,45.95
2030-10-29 00:00:00,-333327,72.50,46.92
2030-10-30 00:00:00,-833317,75.52,46.86
2030-10-31 00:00:00,-541656,68.70,46.25
2030-11-01 00:00:00,-999980,71.22,46.42
2030-11-02 00:00:00,-999980,70.68,46.22
2030-11-03 00:00:00,-41666,71.33,46.39
2030-11-04 00:00:00,0,71.46,46.45
2030-11-05 00:00:00,-374992,71.96,46.33
2030-11-06 00:00:00,-749985,74.28,46.60
2030-11-07 00:00:00,-541656,73.16,46.69
2030-11-08 00:00:00,-583322,71.48,46.28
2030-11-09 00:00:00,-374993,70.37,46.31
2030-11-10 00:00:00,0,65.88,45.45
2030-11-11 00:00:00,375000,66.50,45.45
2030-11-12 00:00:00,-499990,66.23,45.48
2030-11-13 00:00:00,-583322,65.85,45.48
2030-11-14 00:00:00,-666653,66.63,45.76
2030-11-15 00:00:00,-708319,66.85,45.61
2030-11-16 00:00:00,-167100,67.26,45.70
2030-11-17 00:00:00,208333,67.46,45.56
2030-11-18 00:00:00,208333,69.45,45.88
2030-11-19 00:00:00,83336,65.33,45.80
2030-11-20 00:00:00,-124995,64.33,45.52
2030-11-21 00:00:00,-499990,64.37,45.25
2030-11-22 00:00:00,-666653,63.91,45.61
2030-11-23 00:00:00,-499987,65.52,46.03
2030-11-24 00:00:00,-249995,68.57,46.13
2030-11-25 00:00:00,333333,67.45,46.60
2030-11-26 00:00:00,-208329,69.95,46.12
2030-11-27 00:00:00,208333,69.85,46.40
2030-11-28 00:00:00,625000,66.23,45.96
2030-11-29 00:00:00,1000000,67.72,45.96
2030-11-30 00:00:00,1000000,66.32,46.26
2030-12-01 00:00:00,1000000,69.50,46.22
2030-12-02 00:00:00,1000000,73.08,47.25
2030-12-03 00:00:00,-249993,70.27,46.52
2030-12-04 00:00:00,-291661,74.05,46.69
2030-12-05 00:00:00,-291661,74.77,46.80
2030-12-06 00:00:00,-541656,73.92,46.90
2030-12-07 00:00:00,250000,75.56,47.20
2030-12-08 00:00:00,416667,74.96,47.00
2030-12-09 00:00:00,434053,75.05,47.48
2030-12-10 00:00:00,1000000,71.27,46.63
2030-12-11 00:00:00,375004,65.87,45.60
2030-12-12 00:00:00,-666653,65.45,45.77
2030-12-13 00:00:00,-874983,66.85,46.07
2030-12-14 00:00:00,-749985,66.77,45.70
2030-12-15 00:00:00,-291661,69.62,46.12
2030-12-16 00:00:00,333333,69.94,45.94
2030-12-17 00:00:00,-83327,70.72,46.49
2030-12-18 00:00:00,-166661,72.57,46.80
2030-12-19 00:00:00,-41666,68.93,45.94
2030-12-20 00:00:00,-41661,65.63,45.76
2030-12-21 00:00:00,-666653,64.20,45.70
2030-12-22 00:00:00,0,63.06,45.78
2030-12-23 00:00:00,125000,66.53,46.15
2030-12-24 00:00:00,-124998,66.75,45.95
2030-12-25 00:00:00,-291661,64.73,45.79
2030-12-26 00:00:00,125003,65.68,45.69
2030-12-27 00:00:00,509509,60.65,45.09
2030-12-28 00:00:00,208333,60.20,45.18
2030-12-29 00:00:00,666667,63.45,45.65
2030-12-30 00:00:00,708333,60.22,45.05
2030-12-31 00:00:00,291667,61.35,45.97
2031-01-01 00:00:00,583333,62.10,45.74
2031-01-02 00:00:00,125000,62.41,46.24
2031-01-03 00:00:00,750001,63.49,46.90
