time,Q_target,Q_actual,Q_sto,P_plant,ti_plant,T_ff_sys,T_rf_sys,T_ff_sto,T_rf_sto,m_sto,pp_err
2030-01-09 07:00:00,-999999.9999999405,999999.9999999407,761049.7039445769,244805.4145502679,0,63.4,45.8,15.238545021633172,23.85580197284,21.096699056790925,False
2030-01-09 08:00:00,-999999.9999999405,999999.9999999405,757845.0245842813,247862.5155891216,0,64.0,46.2,14.987771757122346,23.62461714364,20.95982224699259,False
2030-01-09 09:00:00,-999916.0016801192,999916.0016801193,757824.1933936104,247792.00423655874,0,63.8,45.8,14.805135397240804,23.3949948013,21.072909162383297,False
2030-01-09 10:00:00,-999999.9999999405,999999.9999999407,757720.9814693365,247963.0189658795,0,63.6,45.8,14.636445551215388,23.18042081105,21.164469992778464,False
2030-01-09 11:00:00,-999999.9999999405,999999.9999999406,758647.3613574471,247068.35172641545,0,63.2,45.2,14.487249881003379,22.96987013861,21.34263643090436,False
2030-01-09 12:00:00,-1000000.0000001315,1000000.0000001315,753458.7419998666,252013.6979026675,0,64.6,45.0,14.246108885401554,22.80346869951,21.016696414173122,False
2030-01-09 13:00:00,-999916.0016799279,999916.0016799279,742327.143295607,262730.9005604525,0,67.8,44.7,13.9239144962703,22.68944681535,20.220877365001403,False
2030-01-09 14:00:00,-999999.9999999405,999999.9999999406,734256.7715416988,270835.3148463651,0,70.0,44.9,13.669162333699546,22.58445812481,19.666300520416033,False
2030-01-09 15:00:00,-999999.9999999405,999999.9999999404,734580.3503724096,270508.92296318326,0,69.7,45.2,13.571409763656447,22.45137892324,19.750120307203332,False
2030-01-09 16:00:00,-1000000.0000001315,1000000.0000001315,735200.855654351,269885.69932481734,0,69.4,45.0,13.477066437846645,22.31577461661,19.85812577431405,False
2030-01-09 17:00:00,-999916.0016799279,999916.0016799278,738338.8279810494,266660.8747199629,0,68.3,45.0,13.426549944450471,22.16715503147,20.164313299809955,False
2030-01-09 18:00:00,-999999.9999999405,999999.9999999406,739540.4407005974,265540.19633454044,0,67.8,45.0,13.338424266858965,22.02635650676,20.3194451340404,False
2030-01-09 19:00:00,0.0,0,0,0,0,67.8,45.0,0,0,0,False
2030-01-09 20:00:00,0.0,0,0,0,0,67.8,45.0,0,0,0,False
2030-01-09 21:00:00,0.0,0,0,0,0,67.9,45.2,0,0,0,False
2030-01-09 22:00:00,0.0,0,0,0,0,68.2,45.8,0,0,0,False
2030-01-09 23:00:00,0.0,0,0,0,0,67.2,45.8,0,0,0,False
2030-01-10 00:00:00,0.0,0,0,0,0,67.1,45.8,0,0,0,False
2030-01-10 01:00:00,0.0,0,0,0,0,67.4,46.2,0,0,0,False
2030-01-10 02:00:00,0.0,0,0,0,0,68.1,46.0,0,0,0,False
2030-01-10 03:00:00,0.0,0,0,0,0,68.6,45.8,0,0,0,False
2030-01-10 04:00:00,0.0,0,0,0,0,69.3,45.8,0,0,0,False
2030-01-10 05:00:00,-1000000.0000001315,1000000.0000001315,735881.6071136213,269196.1415096942,0,68.7,45.2,13.172672076132358,21.9151057941,20.09561806013807,False
2030-01-10 06:00:00,-999999.9999999405,999999.9999999404,731542.1379097863,273529.2432167815,0,69.7,46.0,13.005364533635202,21.81974530502,19.815514028867902,False
2030-01-10 07:00:00,-999916.0016799279,999916.001679928,724255.0945454113,280904.9325016267,0,71.6,46.6,12.797050891831645,21.75081312834,19.31525040293393,False
2030-01-10 08:00:00,-999999.9999999405,999999.9999999404,723957.5982084268,281296.4508755136,0,71.6,46.6,12.719150163448433,21.66082036272,19.331303857786278,False
2030-01-10 09:00:00,-1000000.0000001315,1000000.0000001313,723596.5218466022,281666.846733237,0,71.6,46.6,12.640193364377694,21.57069814562,19.345423226620916,False
2030-01-10 10:00:00,-999999.9999999405,999999.9999999406,724101.9362997718,281146.2234555696,0,71.4,46.3,12.576919366478478,21.47710069446,19.424122541096644,False
2030-01-10 11:00:00,-999916.0016799279,999916.001679928,726291.3807397977,278808.3336890743,0,70.8,45.8,12.595983624406244,21.45106262473,19.602840647947364,False
2030-01-10 12:00:00,-1000000.0000001315,1000000.0000001314,726477.3495529012,278703.09860895027,0,70.7,45.8,12.555387248393401,21.3827806169,19.639365435096312,False
2030-01-10 13:00:00,-999999.9999999405,999999.9999999404,727223.732895124,277935.11496155645,0,70.4,45.8,12.513505435311231,21.30954794157,19.727912149182384,False
2030-01-10 14:00:00,-999999.9999999405,999999.9999999405,737294.6096716498,267765.1395093211,0,67.2,45.8,12.549982704815363,21.09509898825,20.59412367715482,False
2030-01-10 15:00:00,-999999.9999999405,999999.9999999404,737190.8209855438,267868.31700969767,0,67.2,45.8,12.527312716022436,21.07158476325,20.598618622375863,False
2030-01-10 16:00:00,-999916.0016801192,999916.001680119,741860.5859267364,263126.0441102243,0,65.8,45.2,12.543845411716916,20.97235024849,21.01600431853058,False
2030-01-10 17:00:00,-999999.9999999405,999999.9999999406,746585.3951810163,258598.37108129938,0,64.2,45.0,12.47305684613707,20.7607104137,21.497931845780318,False
2030-01-10 18:00:00,-999999.9999999405,999999.9999999406,748451.1785496712,256776.49283135214,0,63.6,45.0,12.484427991872451,20.72931554217,21.66728539782468,False
2030-01-10 19:00:00,-1000000.0000001315,1000000.0000001315,746034.4042334514,259132.4114666473,0,64.2,45.2,12.381305679881848,20.65635977184,21.5052402237092,False
2030-01-10 20:00:00,-999916.0016799279,999916.0016799282,740356.0784038095,264608.4338046532,0,65.6,46.2,12.222152484012781,20.60267336029,21.0795341973416,False
2030-01-10 21:00:00,-999999.9999999405,999999.9999999404,742504.5110301313,262566.80197672657,0,64.8,46.6,12.208257149494727,20.52930852726,21.28497964231785,False
2030-01-10 22:00:00,0.0,0,0,0,0,68.4,46.6,0,0,0,False
2030-01-10 23:00:00,0.0,0,0,0,0,68.4,46.6,0,0,0,False
2030-01-11 00:00:00,0.0,0,0,0,0,67.4,46.3,0,0,0,False
2030-01-11 01:00:00,0.0,0,0,0,0,66.0,45.8,0,0,0,False
2030-01-11 02:00:00,0.0,0,0,0,0,65.0,45.8,0,0,0,False
2030-01-11 03:00:00,0.0,0,0,0,0,64.2,45.4,0,0,0,False
2030-01-11 04:00:00,0.0,0,0,0,0,63.9,45.0,0,0,0,False
2030-01-11 05:00:00,0.0,0,0,0,0,64.6,45.2,0,0,0,False
2030-01-11 06:00:00,-999999.9999999405,999999.9999999406,739174.8844537424,265871.30066655437,0,65.9,45.8,12.094289114200478,20.47347711486,21.048036409834413,False
2030-01-11 07:00:00,-1000000.0000001315,1000000.0000001315,735609.8307133381,269433.9717162389,0,66.9,45.8,11.982054309679768,20.42478965787,20.791152998360346,False
2030-01-11 08:00:00,-999916.0016799279,999916.0016799279,733996.7455773001,270960.23339624587,0,67.3,45.8,11.910246872134678,20.37467986502,20.691890493213787,False
2030-01-11 09:00:00,0.0,0,0,0,0,68.2,45.8,0,0,0,False
2030-01-11 10:00:00,0.0,0,0,0,0,66.4,46.0,0,0,0,False
2030-01-11 11:00:00,0.0,0,0,0,0,66.1,45.8,0,0,0,False
2030-01-11 12:00:00,0.0,0,0,0,0,66.1,45.8,0,0,0,False
2030-01-11 13:00:00,-999999.9999999405,999999.9999999404,739160.1075435334,265882.32664205274,0,65.7,45.8,11.958456843325393,20.30145476235,21.132633148226766,False
2030-01-11 14:00:00,-1000000.0000001315,1000000.0000001317,739896.6038932982,265144.3133373497,0,65.4,45.8,11.920228049999366,20.23565990207,21.2255444099299,False
2030-01-11 15:00:00,-999999.9999999405,999999.9999999405,743548.2024309499,261538.33858193838,0,64.3,45.4,11.933349948430475,20.15796736616,21.560817793842492,False
2030-01-11 16:00:00,-999916.0016799279,999916.001679928,742841.5807452648,262141.74329534764,0,64.5,45.0,11.86718928518303,20.0934447773,21.539980827107815,False
2030-01-11 17:00:00,-999999.9999999405,999999.9999999405,740667.8246960103,264368.6024336054,0,65.1,45.0,11.777871364984946,20.039071486,21.389370513635964,False
2030-01-11 18:00:00,-1000000.0000001315,1000000.0000001314,736788.1554601662,268246.77216439135,0,66.2,45.0,11.663846349635264,19.99612613928,21.09959764124841,False
2030-01-11 19:00:00,-999999.9999999405,999999.9999999406,734457.0408336582,270575.0968505653,0,66.8,45.2,11.58322000555853,19.95461624882,20.93502409562386,False
2030-01-11 20:00:00,-999916.0016799279,999916.0016799279,728460.0658675274,276564.2799485448,0,68.4,45.8,11.440720801451448,19.93021011185,20.48050968980232,False
2030-01-11 21:00:00,0.0,0,0,0,0,68.6,46.0,0,0,0,False
2030-01-11 22:00:00,0.0,0,0,0,0,69.2,46.6,0,0,0,False
2030-01-11 23:00:00,0.0,0,0,0,0,68.8,46.2,0,0,0,False
2030-01-12 00:00:00,1000000.0000001731,1000000.0000001729,1000000.0000001729,0,0,66.7,45.8,63.70000000000056,28.0076084213,6.704485690354205,False
2030-01-12 01:00:00,999999.9999999027,999999.9999999022,999999.9999999022,0,0,64.0,45.5,60.99999999999875,30.98579101013,7.972413300836698,False
2030-01-12 02:00:00,999999.9999999027,999999.9999999021,999999.9999999021,0,0,64.6,45.8,61.59999999999775,33.20717155471,8.427339961659282,False
2030-01-12 03:00:00,1000000.0000001731,1000000.0000001733,1000000.0000001733,0,0,66.4,45.5,63.400000000007765,34.90358665078,8.395748303864217,False
2030-01-12 04:00:00,999999.9999999027,999999.9999999019,999999.9999999019,0,0,66.8,45.8,63.79999999999694,36.07510682892,8.626612703187893,False
2030-01-12 05:00:00,999999.9999999027,999999.9999999027,999999.9999999027,0,0,65.8,45.6,62.799999999999216,36.97658488064,9.262335947836045,False
2030-01-12 06:00:00,0.0,0,0,0,0,62.8,45.0,0,0,0,False
2030-01-12 07:00:00,0.0,0,0,0,0,63.4,45.0,0,0,0,False
2030-01-12 08:00:00,1000000.0000001731,1000000.0000001732,1000000.0000001732,0,0,63.8,45.0,60.79999999999819,37.64404763413,10.330088287211936,False
2030-01-12 09:00:00,999999.9999999027,999999.9999999034,999999.9999999034,0,0,64.4,45.7,61.40000000000941,38.29449329365,10.352272307827654,False
2030-01-12 10:00:00,-1000000.0000001315,1000000.0000001314,784381.748443924,223370.90003132555,0,64.6,45.8,21.346730047550864,30.93763691131,19.579561077713656,False
2030-01-12 11:00:00,-999999.9999999405,999999.9999999405,775557.8457269757,231446.76265289081,0,64.2,45.4,18.953694593950217,28.13642805555,20.173252947735797,False
2030-01-12 12:00:00,1000000.0000001731,1000000.0000001732,1000000.0000001732,0,0,65.3,45.0,62.29999999999603,34.27258265906,8.538844577297267,False
2030-01-12 13:00:00,517023.8095236831,517023.8095236832,517023.8095236832,0,0,65.8,45.0,62.79999999999819,34.26006158351,4.33463183050455,False
2030-01-12 14:00:00,-999916.0016799279,999916.001679928,773654.0120637094,233174.37093011834,0,65.3,45.0,19.244140403461245,28.56798081719,19.851908104184005,False
2030-01-12 15:00:00,-1000000.0000001315,1000000.0000001313,767727.2853198291,238684.26246389459,0,64.9,45.0,17.608136186233082,26.65262739713,20.278037902247917,False
2030-01-12 16:00:00,-999999.9999999405,999999.9999999402,755886.6322357911,249804.0105116273,0,66.8,45.0,16.264726517073996,25.27841557455,20.03386953394214,False
2030-01-12 17:00:00,-999999.9999999405,999999.9999999405,746829.7763889441,258476.7543020728,0,68.2,45.6,15.294161072668828,24.29908950416,19.81294879553715,False
2030-01-12 18:00:00,-999916.0016801192,999916.001680119,738368.9209462134,266663.0998788755,0,69.8,45.8,14.56136615362442,23.5952672637,19.512562359021892,False
2030-01-12 19:00:00,-999999.9999999405,999999.9999999403,735229.9907469095,269873.5796360563,0,70.1,45.8,14.063390796253486,23.0506782008,19.525024009688664,False
2030-01-12 20:00:00,1000000.0000001731,1000000.0000001732,1000000.0000001732,0,0,71.2,46.3,68.19999999999987,30.83368356867,6.402828306336872,False
2030-01-12 21:00:00,999999.9999999027,999999.9999999028,999999.9999999028,0,0,71.4,46.6,68.40000000000134,33.67206344935,6.887896308913622,False
2030-01-12 22:00:00,999999.9999999027,999999.9999999026,999999.9999999026,0,0,71.5,46.6,68.5000000000025,35.67539706502,7.287025534722497,False
2030-01-12 23:00:00,1000000.0000001731,1000000.0000001726,1000000.0000001726,0,0,72.5,46.9,69.49999999999989,37.08195537926,7.377884930060576,False
2030-01-13 00:00:00,999999.9999999027,999999.9999999022,999999.9999999022,0,0,72.3,46.7,69.30000000000223,38.1491617863,7.676137818261249,False
2030-01-13 01:00:00,999999.9999999027,999999.9999999022,999999.9999999022,0,0,73.7,46.5,70.70000000000073,39.03394821175,7.550831487168613,False
2030-01-13 02:00:00,1000000.0000001731,1000000.0000001726,1000000.0000001726,0,0,74.0,45.8,71.00000000000176,39.70158133447,7.6395962705698395,False
2030-01-13 03:00:00,999999.9999999027,999999.9999999022,999999.9999999022,0,0,74.4,45.8,71.40000000000185,40.25023275132,7.675950497012265,False
2030-01-13 04:00:00,-999999.9999999405,999999.9999999406,756566.0789152916,249543.83478851727,0,74.4,45.8,22.000619067703497,32.5617770207,17.143435133973416,False
2030-01-13 05:00:00,-1000000.0000001315,1000000.0000001315,743935.3291509093,261533.32598100044,0,75.0,45.8,19.5128117656281,29.7346602118,17.395315990928143,False
2030-01-13 06:00:00,-999916.0016799279,999916.0016799277,732878.0517399965,272277.6522218537,0,76.0,46.6,17.80719182483864,27.87595876036,17.397451136959603,False
2030-01-13 07:00:00,-999999.9999999405,999999.9999999404,724405.8631675676,280896.44048547494,0,76.8,47.3,16.52865898820454,26.48877607713,17.382301752556227,False
2030-01-13 08:00:00,-999999.9999999405,999999.9999999405,727021.4711679732,278187.75823491276,0,75.0,46.7,15.767296673536976,25.43468499269,17.957367637434345,False
2030-01-13 09:00:00,999999.9999999027,999999.9999999026,999999.9999999026,0,0,74.4,46.6,71.40000000000185,32.81855219876,6.200560223297061,False
2030-01-13 10:00:00,-999999.9999999405,999999.9999999406,738364.9886767622,266850.5456185201,0,73.8,46.6,17.428932829810435,27.2478853919,17.98681004437011,False
2030-01-13 11:00:00,999999.9999999027,999999.9999999026,999999.9999999026,0,0,73.5,46.5,70.50000000000068,34.01110003957,6.553414418218604,False
2030-01-13 12:00:00,999999.9999999027,999999.9999999022,999999.9999999022,0,0,71.8,46.2,68.79999999999507,36.1332656402,7.322023067046606,False
2030-01-13 13:00:00,1000000.0000001731,1000000.0000001737,1000000.0000001737,0,0,72.0,46.4,68.99999999999915,37.59883956811,7.616879252995018,False
2030-01-13 14:00:00,999999.9999999027,999999.9999999021,999999.9999999021,0,0,71.1,45.8,68.10000000000605,38.68229225374,8.128510893820216,False
2030-01-13 15:00:00,-999999.9999999405,999999.9999999406,768960.1676246732,237820.75676331678,0,69.7,45.8,21.414267604998145,31.45063247838,18.330206309876914,False
2030-01-13 16:00:00,-999916.0016799279,999916.0016799279,758961.833398629,246970.1334189094,0,69.8,45.8,19.17842555234978,28.8790348323,18.69590367136749,False
2030-01-13 17:00:00,-1000000.0000001315,1000000.0000001317,752517.1197283043,253113.81067385254,0,69.8,45.8,17.682321288016,27.16464272554,18.96434295951328,False
2030-01-13 18:00:00,-999999.9999999405,999999.9999999404,747456.2675360229,257920.48635652784,0,69.8,45.8,16.557153814767446,25.87693589345,19.163727912053403,False
2030-01-13 19:00:00,-999999.9999999405,999999.9999999405,739323.0906431169,265824.0327798554,0,71.0,46.4,15.660234329508853,24.95812981536,18.984466626228063,False
2030-01-13 20:00:00,-761612.7677446456,761612.7677446456,556695.608209563,211767.3323432466,0,71.3,46.6,15.360274400984792,25.07882113015,13.695798983756394,False
2030-01-13 21:00:00,999999.9999999027,999999.9999999023,999999.9999999023,0,0,71.8,47.0,68.79999999999671,32.22399782955,6.541331855398365,False
2030-01-13 22:00:00,999999.9999999027,999999.9999999024,999999.9999999024,0,0,72.1,47.3,69.09999999999684,34.88357793079,6.990450825617848,False
2030-01-13 23:00:00,1000000.0000001731,1000000.0000001725,1000000.0000001725,0,0,71.6,46.8,68.59999999999854,36.7305313017,7.505191530222583,False
2030-01-14 00:00:00,999999.9999999027,999999.9999999028,999999.9999999028,0,0,71.3,46.6,68.29999999999222,37.98424541017,7.887585068387324,False
2030-01-14 01:00:00,999999.9999999027,999999.999999903,999999.999999903,0,0,72.4,46.3,69.40000000000566,39.02612506241,7.872208148179264,False
2030-01-14 02:00:00,1000000.0000001731,1000000.0000001724,1000000.0000001724,0,0,74.0,46.2,70.99999999999852,39.85956924944,7.6780038263172266,False
2030-01-14 03:00:00,0.0,0,0,0,0,74.7,46.2,0,0,0,False
2030-01-14 04:00:00,-999916.0016799279,999916.0016799278,755749.9526428566,250233.96402693703,0,74.4,45.8,21.82404381116362,32.35648685274,17.169551198264937,False
2030-01-14 05:00:00,-1000000.0000001315,1000000.0000001315,744990.5271560511,260497.43961839512,0,74.6,45.8,19.458991898057718,29.6355895704,17.49738323281514,False
2030-01-14 06:00:00,0.0,0,0,0,0,76.0,46.7,0,0,0,False
2030-01-14 07:00:00,0.0,0,0,0,0,77.3,47.3,0,0,0,False
2030-01-14 08:00:00,0.0,0,0,0,0,77.4,47.3,0,0,0,False
2030-01-14 09:00:00,0.0,0,0,0,0,77.5,47.3,0,0,0,False
2030-01-14 10:00:00,0.0,0,0,0,0,75.5,46.9,0,0,0,False
2030-01-14 11:00:00,0.0,0,0,0,0,75.8,46.6,0,0,0,False
2030-01-14 12:00:00,0.0,0,0,0,0,75.2,46.6,0,0,0,False
2030-01-14 13:00:00,0.0,0,0,0,0,74.2,46.6,0,0,0,False
2030-01-14 14:00:00,0.0,0,0,0,0,73.3,46.2,0,0,0,False
2030-01-14 15:00:00,-999999.9999999405,999999.9999999405,744961.8347916218,260439.30071729296,0,72.6,46.1,18.008201855186314,27.7898168621,18.201869652532057,False
2030-01-14 16:00:00,-999999.9999999405,999999.9999999405,741556.1022948856,263701.12304704357,0,72.1,45.8,16.846250908046272,26.40800253912,18.533335227017783,False
2030-01-14 17:00:00,-999916.0016801192,999916.0016801191,737517.3467319347,267556.708226845,0,72.1,45.8,15.964441621332355,25.39890076351,18.679827888050518,False
2030-01-14 18:00:00,-999999.9999999405,999999.9999999405,731284.9715479787,273853.3980102601,0,73.0,46.2,15.248445839889598,24.65945570141,18.556336392711295,False
2030-01-14 19:00:00,-999999.9999999405,999999.9999999403,724265.8276379742,281004.483403835,0,74.3,46.6,14.656702638561228,24.10439569588,18.30913988211869,False
2030-01-14 20:00:00,-999999.9999999405,999999.9999999405,720856.3197904908,284506.89119738207,0,74.8,47.0,14.302170170838792,23.75126337339,18.22446562760907,False
2030-01-14 21:00:00,-1000000.0000001315,1000000.0000001317,718215.6257248411,287243.5097911859,0,75.1,47.3,13.965958392878576,23.39726183214,18.19081329377129,False
2030-01-14 22:00:00,-999916.0016799279,999916.0016799278,713154.8474899173,292464.15225300525,0,76.2,47.3,13.63826180433324,23.11240073146,17.96665997405522,False
2030-01-14 23:00:00,-999999.9999999405,999999.9999999406,705855.4018696237,300279.7286014474,0,78.0,47.3,13.295770790559459,22.88312400856,17.57619294762826,False
2030-01-15 00:00:00,-1000000.0000001315,1000000.0000001315,705849.4135213608,300288.12746378564,0,77.8,47.0,13.12128624926305,22.6612906496,17.662784923055973,False
2030-01-15 01:00:00,-999999.9999999405,999999.9999999404,704554.435191639,301674.5815775509,0,78.0,46.6,12.93747564840794,22.46411069654,17.655917633188853,False
2030-01-15 02:00:00,-999916.0016799279,999916.0016799278,703418.7636850281,302801.49783373764,0,78.1,46.6,12.772305942300989,22.2846039712,17.654447671813916,False
2030-01-15 03:00:00,-999999.9999999405,999999.9999999407,701393.9635539111,305060.5280658384,0,78.5,46.6,12.600710854115448,22.12440833213,17.583229291088124,False
2030-01-15 04:00:00,-1000000.0000001315,1000000.0000001318,699719.665857049,306855.941794959,0,78.8,46.6,12.448368327377693,21.97737336378,17.53178942951775,False
2030-01-15 05:00:00,-999999.9999999405,999999.9999999406,697178.657702197,309615.14004999516,0,79.3,47.0,12.289440733668926,21.84615607479,17.41803356965642,False
2030-01-15 06:00:00,-999916.0016799279,999916.0016799278,695390.7750214235,311473.3861632373,0,79.6,47.3,12.155102411417545,21.72368291889,17.35193353049268,False
2030-01-15 07:00:00,-1000000.0000001315,1000000.0000001314,692478.9479160182,314742.19174184237,0,80.2,48.0,12.004849068608564,21.61519776887,17.204679719207718,False
2030-01-15 08:00:00,-999999.9999999405,999999.9999999404,691329.4440294742,315999.3089453989,0,80.4,48.0,11.896623736148968,21.50933018402,17.171681134386482,False
2030-01-15 09:00:00,0.0,0,0,0,0,80.4,48.0,0,0,0,False
2030-01-15 10:00:00,0.0,0,0,0,0,79.4,48.0,0,0,0,False
2030-01-15 11:00:00,0.0,0,0,0,0,78.8,48.0,0,0,0,False
2030-01-15 12:00:00,0.0,0,0,0,0,78.6,48.0,0,0,0,False
2030-01-15 13:00:00,0.0,0,0,0,0,76.4,47.9,0,0,0,False
2030-01-15 14:00:00,-999999.9999999405,999999.9999999403,712705.6513627418,293024.0337320197,0,74.3,47.3,12.202861863476983,21.30643621361,18.683287098367224,False
2030-01-15 15:00:00,-999916.0016799279,999916.0016799279,712428.6551599294,293226.7711415599,0,74.2,47.3,12.085831394257013,21.16657356769,18.72700468940857,False
2030-01-15 16:00:00,-1000000.0000001315,1000000.0000001317,714044.0394261789,291618.78295667,0,73.6,47.3,12.012572082319991,21.03159179739,18.897474318620258,False
2030-01-15 17:00:00,-999999.9999999405,999999.9999999405,713571.38144179,292115.0521422926,0,73.6,47.3,11.90951100495414,20.9144629626,18.91532199964496,False
2030-01-15 18:00:00,-999999.9999999405,999999.9999999405,709698.840071789,296192.107893054,0,74.6,47.3,11.755086661881876,20.82429082382,18.681286540223397,False
2030-01-15 19:00:00,-999916.0016801192,999916.0016801191,703972.2351859638,302223.5547765229,0,76.2,47.3,11.631089990143892,20.82242111111,18.28717044708442,False
2030-01-15 20:00:00,-999999.9999999405,999999.9999999407,699580.3381913677,307021.8790684608,0,77.4,47.3,11.502219451067845,20.77732255461,18.003694917632767,False
2030-01-15 21:00:00,-999999.9999999405,999999.9999999404,696866.5920976091,309976.09145053837,0,78.0,48.0,11.407242361484407,20.73089275808,17.8401633954912,False
2030-01-15 22:00:00,-999999.9999999405,999999.9999999404,693461.1261685572,313689.23367226426,0,78.9,48.0,11.298916911928472,20.68708928775,17.631430523300228,False
2030-01-15 23:00:00,-1000000.0000001315,1000000.0000001318,690411.3479902202,317020.44319604145,0,79.7,48.0,11.199407411323818,20.64480340204,17.447761726201275,False
2030-01-16 00:00:00,-999916.0016799279,999916.001679928,690114.7149703291,317254.10359358264,0,79.8,47.4,11.157443167801432,20.59773861157,17.448646544011996,False
2030-01-16 01:00:00,-999999.9999999405,999999.9999999403,690125.6815957496,317334.7182787625,0,79.8,47.1,11.117785053521573,20.54793184646,17.46699489041377,False
2030-01-16 02:00:00,-1000000.0000001315,1000000.0000001318,688009.8272914629,319677.9677118267,0,80.4,46.6,11.035320212995885,20.50179093293,17.347165747411527,False
2030-01-16 03:00:00,-999999.9999999405,999999.9999999405,682746.4117184472,325548.48983186623,0,81.8,46.6,10.891443819196468,20.46564935866,17.022466551997553,False
2030-01-16 04:00:00,-999916.0016799279,999916.001679928,679601.1576185159,328973.30607839813,0,82.6,46.6,10.796408241400854,20.43173517661,16.836860555455704,False
2030-01-16 05:00:00,-999999.9999999405,999999.9999999405,679508.2602777206,329172.1978760731,0,82.6,46.6,10.76413877665641,20.39401376482,16.843319329655003,False
2030-01-16 06:00:00,-1000000.0000001315,1000000.0000001315,676862.7250297286,332238.54616482777,0,83.2,47.2,10.678361384599896,20.36005351626,16.68846465003709,False
2030-01-16 07:00:00,-999999.9999999405,999999.9999999406,675933.9542158872,333324.2177863903,0,83.4,47.3,10.63045237666131,20.32511908074,16.642982466939056,False
2030-01-16 08:00:00,-999916.0016799279,999916.001679928,678675.3061992063,330033.7819652256,0,82.6,47.3,10.659622087132618,20.28193152295,16.83456497097014,False
2030-01-16 09:00:00,-1000000.0000001315,1000000.0000001318,681115.7594804622,327378.946440904,0,81.9,47.3,10.675049705561946,20.23356499592,17.006712796968475,False
2030-01-16 10:00:00,-999999.9999999405,999999.9999999406,679840.9845221414,328806.7753236127,0,82.2,47.3,10.612619354057074,20.18982702506,16.942371708257888,False
2030-01-16 11:00:00,-999999.9999999405,999999.9999999404,675997.6035775859,333259.8859469001,0,83.2,47.3,10.499238767839415,20.154880926,16.711105318336127,False
2030-01-16 12:00:00,-999916.0016799279,999916.0016799279,677135.1974797697,331837.69933841436,0,82.9,46.8,10.495271679930568,20.11549918451,16.799943730015777,False
2030-01-16 13:00:00,-1000000.0000001315,1000000.0000001315,678232.5400143106,330658.3582727518,0,82.6,46.6,10.48635498590778,20.07389029794,16.883975283689637,False
2030-01-16 14:00:00,-999999.9999999405,999999.9999999405,680264.7636193307,328338.07111302926,0,82.0,46.6,10.495708921345567,20.02842163512,17.03105102445983,False
2030-01-16 15:00:00,-999999.9999999405,999999.9999999403,688669.777792212,318960.13632025145,0,79.6,46.8,10.629493379355722,19.96436967127,17.602839565578044,False
2030-01-16 16:00:00,-999916.0016801192,999916.0016801192,697053.6153153551,309697.31983388605,0,77.2,46.6,10.750460840375524,19.88600532576,18.20199295434317,False
2030-01-16 17:00:00,-999999.9999999405,999999.9999999405,701790.3526277143,304660.00990484434,0,75.8,46.6,10.788092003160386,19.80652736813,18.562488843111574,False
2030-01-16 18:00:00,-999999.9999999405,999999.9999999407,693372.5852285163,313804.68761553214,0,78.1,46.6,10.570415796105351,19.76208226949,18.001649848037353,False
2030-01-16 19:00:00,-999999.9999999405,999999.9999999405,689964.9759435675,317528.14962802955,0,79.0,46.6,10.465711204211289,19.72251670952,17.78802687440662,False
2030-01-16 20:00:00,-1000000.0000001315,1000000.0000001315,693978.6249864567,313145.1743915203,0,77.8,46.8,10.512240070408438,19.67083098416,18.080549053463162,False
2030-01-16 21:00:00,-999916.0016799279,999916.0016799278,701220.1914590976,305183.2694747994,0,75.6,47.3,10.616118491889608,19.60370055709,18.612681092282752,False
2030-01-16 22:00:00,-999999.9999999405,999999.9999999405,703145.4262529139,303211.3615980601,0,75.0,47.3,10.60672408893106,19.54178772934,18.774106807472048,False
2030-01-16 23:00:00,-1000000.0000001315,1000000.0000001314,699605.4239016898,307018.1871550988,0,75.9,47.6,10.494810950485714,19.49683965128,18.544303877464085,False
2030-01-17 00:00:00,-999999.9999999405,999999.9999999409,702439.2779425372,303968.7046989521,0,75.2,46.6,10.512868725883493,19.44253082521,18.767795141363575,False
2030-01-17 01:00:00,-999916.0016799279,999916.001679928,700194.0266418519,306288.6201233335,0,75.8,46.4,10.432328876831491,19.40076764719,18.62956945002468,False
2030-01-17 02:00:00,-999999.9999999405,999999.9999999404,702522.2413686669,303880.80022696004,0,75.2,45.8,10.442548468065866,19.35168910735,18.813909754219257,False
2030-01-17 03:00:00,-1000000.0000001315,1000000.0000001313,703047.0678702878,303319.16666865203,0,75.0,45.8,10.417101021113979,19.30569470589,18.871890533155298,False
2030-01-17 04:00:00,-999999.9999999405,999999.9999999406,702873.6983609863,303505.29388751,0,75.0,45.8,10.379486769548464,19.26300387082,18.878541152054794,False
2030-01-17 05:00:00,-999916.0016799279,999916.001679928,702651.9173895267,303653.4325626162,0,75.0,45.8,10.343721397215973,19.22260428367,18.882745628518695,False
2030-01-17 06:00:00,-1000000.0000001315,1000000.0000001314,700115.4928892822,306469.0280708661,0,75.6,46.4,10.263649802233147,19.19121073195,18.713948350820736,False
2030-01-17 07:00:00,-999999.9999999405,999999.9999999404,704119.9616000796,302172.05046838993,0,74.4,46.5,10.313186868862203,19.14536303168,19.020515991323208,False
2030-01-17 08:00:00,-999999.9999999405,999999.9999999405,707437.6141761367,298623.4371397643,0,73.4,46.5,10.343581242477399,19.09514236678,19.28460033247912,False
